site_name,image_date,image_product,class,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,NDSI,geometry
Sperry,20210706,Landsat,1,0.5237925,0.553465,0.6028,0.6375325,0.6227375,0.27049,0.2678775,1.0751125,0.380526515,POINT (-113.76345044619214 48.62438088748357)
Sperry,20210706,Landsat,1,0.475805,0.5159825,0.596255,0.633105,0.6219675,0.29095,0.281875,1.0765975,0.344120017,POINT (-113.76343320152085 48.62457555406009)
Sperry,20210706,Landsat,1,0.655655,0.70675,0.7865825,0.8431775,0.8257425,0.226325,0.222365,1.0769275,0.553118128,POINT (-113.7470236119754 48.62049530585788)
Sperry,20210706,Landsat,1,0.5532175,0.5884725,0.640255,0.67496,0.6557925,0.2166725,0.2138125,1.03686,0.494303777,POINT (-113.75685223499671 48.61978084440902)
Sperry,20210706,Landsat,1,0.58091,0.6187225,0.6133875,0.655765,0.6370925,0.28391,0.27258,1.0790175,0.367188697,POINT (-113.76316857665168 48.62426787819036)
Sperry,20210706,Landsat,1,0.5526125,0.5863,0.6330775,0.66319,0.6334625,0.2148575,0.2124925,1.033615,0.493221768,POINT (-113.7532649944639 48.623466454792364)
Sperry,20210706,Landsat,1,0.550275,0.5872625,0.6403375,0.6757575,0.65461,0.2159025,0.213455,1.0344675,0.4956963,POINT (-113.75620906237222 48.62041797572611)
Sperry,20210706,Landsat,1,0.7058975,0.759055,0.842655,0.8970225,0.86977,0.2242625,0.2215675,1.0829775,0.579606671,POINT (-113.74756211412706 48.620887785338695)
Sperry,20210706,Landsat,1,0.6823575,0.73568,0.818345,0.873125,0.8499975,0.2266,0.2233825,1.0952975,0.566292963,POINT (-113.74769814288994 48.62033195220548)
Sperry,20210706,Landsat,1,0.443575,0.4782525,0.5404025,0.561715,0.5484875,0.3347575,0.31713,1.08625,0.234979889,POINT (-113.76215148016672 48.624009955421855)
Sperry,20210706,Landsat,1,0.56606,0.594385,0.66858,0.69685,0.65637,0.2540725,0.2499475,1.0812175,0.449256356,POINT (-113.76198360637733 48.62380762135516)
Sperry,20210706,Landsat,1,0.37334,0.4013625,0.484495,0.4979975,0.4862825,0.341495,0.3196875,1.094225,0.173125583,POINT (-113.76192321779754 48.62350330227013)
Sperry,20210706,Landsat,1,0.5032225,0.537405,0.606705,0.6370375,0.606925,0.2839925,0.26708,1.0720325,0.362314366,POINT (-113.76228004073786 48.62345101320187)
Sperry,20210706,Landsat,1,0.569525,0.6182,0.67595,0.7120025,0.68178,0.2563825,0.24673,1.06227,0.450019172,POINT (-113.76247961288101 48.62363205965711)
Sperry,20210706,Landsat,1,0.5481025,0.5864925,0.607255,0.65054,0.6347825,0.289355,0.276155,1.0718675,0.354557723,POINT (-113.76254527377493 48.62382213986639)
Sperry,20210706,Landsat,1,0.56606,0.594385,0.66858,0.69685,0.65637,0.2540725,0.2499475,1.0812175,0.449256356,POINT (-113.76229696100091 48.62387819560183)
Sperry,20210706,Landsat,1,0.5032225,0.537405,0.606705,0.6370375,0.606925,0.2839925,0.26708,1.0720325,0.362314366,POINT (-113.7621735868666 48.62365875053156)
Sperry,20210706,Landsat,1,0.6183375,0.6607975,0.7083175,0.7532525,0.7280625,0.2257475,0.223905,1.0652675,0.516634281,POINT (-113.76278666952595 48.62371111971869)
Sperry,20210706,Landsat,1,0.6183375,0.6607975,0.7083175,0.7532525,0.7280625,0.2257475,0.223905,1.0652675,0.516634281,POINT (-113.76290333650795 48.62389675130347)
Sperry,20210706,Landsat,1,0.536195,0.5798925,0.6497425,0.6818625,0.6628875,0.2636975,0.2555575,1.0748925,0.422627649,POINT (-113.76305820637015 48.62407375883665)
Sperry,20210706,Landsat,1,0.615065,0.6576625,0.72083,0.7622725,0.73447,0.2233275,0.22077,1.0723625,0.526927446,POINT (-113.76340367607663 48.624165344096696)
Sperry,20210706,Landsat,1,0.59312,0.631125,0.6818075,0.723525,0.7004525,0.2342725,0.2306425,1.0725275,0.488532661,POINT (-113.76392147098197 48.62426041923127)
Sperry,20210706,Landsat,1,0.6157525,0.65681,0.7161825,0.75493,0.72479,0.2190375,0.217415,1.0735725,0.531580805,POINT (-113.76434355645392 48.62435590333088)
Sperry,20210706,Landsat,1,0.642675,0.685905,0.7464875,0.784025,0.7455525,0.22495,0.224125,1.0814925,0.536871904,POINT (-113.76463719955576 48.62436733229929)
Sperry,20210706,Landsat,1,0.374605,0.39688,0.428725,0.4681325,0.490105,0.3795825,0.36916,1.12585,0.060796788,POINT (-113.764889742348 48.62409127699516)
Sperry,20210706,Landsat,1,0.6075025,0.644105,0.705705,0.737715,0.701415,0.247775,0.2478025,1.0885875,0.480272266,POINT (-113.76472835893215 48.62390160808419)
Sperry,20210706,Landsat,1,0.5374875,0.57189,0.61127,0.64944,0.629145,0.301015,0.2935625,1.0928225,0.340085609,POINT (-113.76459392535862 48.623731971162435)
Sperry,20210706,Landsat,1,0.393085,0.4215475,0.4455275,0.48488,0.503635,0.385385,0.373725,1.11001,0.072381268,POINT (-113.76448001651255 48.62351022951281)
Sperry,20210706,Landsat,1,0.61897,0.65296,0.6856575,0.7325175,0.701855,0.2665575,0.2587475,1.0816025,0.440131693,POINT (-113.76427106169004 48.62336297383352)
Sperry,20210706,Landsat,1,0.522005,0.5719175,0.6089325,0.6559575,0.6454525,0.28578,0.27819,1.08251,0.361180267,POINT (-113.76408380464082 48.62325795447363)
Sperry,20210706,Landsat,1,0.5580025,0.5947975,0.67804,0.713845,0.6805975,0.2526975,0.24783,1.070025,0.456995125,POINT (-113.76393098921481 48.623410292501255)
Sperry,20210706,Landsat,1,0.61897,0.65296,0.6856575,0.7325175,0.701855,0.2665575,0.2587475,1.0816025,0.440131693,POINT (-113.76410249124184 48.62353654481127)
Sperry,20210706,Landsat,1,0.659175,0.701855,0.7695875,0.807015,0.7592475,0.219175,0.21835,1.0806675,0.556668057,POINT (-113.76425772174589 48.6236311196545)
Sperry,20210706,Landsat,1,0.5374875,0.57189,0.61127,0.64944,0.629145,0.301015,0.2935625,1.0928225,0.340085609,POINT (-113.76442991562901 48.6238279185401)
Sperry,20210706,Landsat,1,0.6075025,0.644105,0.705705,0.737715,0.701415,0.247775,0.2478025,1.0885875,0.480272266,POINT (-113.76452703406564 48.623965073000235)
Sperry,20210706,Landsat,1,0.6075025,0.644105,0.705705,0.737715,0.701415,0.247775,0.2478025,1.0885875,0.480272266,POINT (-113.76461890125745 48.62410930509012)
Sperry,20210706,Landsat,1,0.6494125,0.6904425,0.74668,0.7846575,0.7444525,0.2177725,0.216315,1.0778075,0.548401813,POINT (-113.76430542625833 48.624156509788605)
Sperry,20210706,Landsat,1,0.63998,0.6826875,0.7402175,0.77891,0.7422525,0.2155175,0.21428,1.0728575,0.549001554,POINT (-113.76396922084187 48.62405565673144)
Sperry,20210706,Landsat,1,0.5237925,0.553465,0.6028,0.6375325,0.6227375,0.27049,0.2678775,1.0751125,0.380526515,POINT (-113.76361390362771 48.62417711584509)
Sperry,20210706,Landsat,1,0.615065,0.6576625,0.72083,0.7622725,0.73447,0.2233275,0.22077,1.0723625,0.526927446,POINT (-113.76346797249552 48.62394492841793)
Sperry,20210706,Landsat,1,0.6183375,0.6607975,0.7083175,0.7532525,0.7280625,0.2257475,0.223905,1.0652675,0.516634281,POINT (-113.76308244084164 48.62369613109951)
Sperry,20210706,Landsat,1,0.609895,0.653785,0.7171725,0.7626025,0.7346625,0.226875,0.222585,1.056055,0.519356812,POINT (-113.7628458564981 48.623443167714164)
Sperry,20210706,Landsat,1,0.568645,0.61446,0.6581025,0.69729,0.6695425,0.2402675,0.23551,1.0570725,0.465103465,POINT (-113.7625719960637 48.62318683665212)
Sperry,20210706,Landsat,1,0.532565,0.57024,0.6205375,0.6464975,0.601535,0.22055,0.2186525,1.055285,0.475559915,POINT (-113.76235693944419 48.62295847339931)
Sperry,20210706,Landsat,1,0.5702125,0.6065675,0.65395,0.686345,0.656095,0.215105,0.213015,1.030315,0.50496804,POINT (-113.75627400751597 48.62124604153537)
Sperry,20210706,Landsat,1,0.5883075,0.6281825,0.684585,0.7227275,0.6970425,0.21659,0.2141425,1.0316625,0.519316448,POINT (-113.75758608283434 48.62022356439667)
Sperry,20210706,Landsat,1,0.578215,0.61402,0.6627225,0.694045,0.658735,0.21516,0.21274,1.03048,0.509820506,POINT (-113.7555033778494 48.621911629401296)
Sperry,20210706,Landsat,1,0.519475,0.5544275,0.5958975,0.616,0.561055,0.2227225,0.2206875,1.0659,0.45585864,POINT (-113.76276270016342 48.622554605778035)
Sperry,20210706,Landsat,1,0.646855,0.69069,0.7568,0.7954375,0.7524,0.223575,0.221045,1.068705,0.543899018,POINT (-113.76339289849763 48.622795296451685)
Sperry,20210706,Landsat,1,0.6420975,0.6878575,0.7441775,0.78694,0.7512175,0.2185975,0.216755,1.0620775,0.545901171,POINT (-113.7635601790656 48.62303444574525)
Sperry,20210706,Landsat,1,0.6420975,0.6878575,0.7441775,0.78694,0.7512175,0.2185975,0.216755,1.0620775,0.545901171,POINT (-113.76315993056892 48.62291270238287)
Sperry,20210706,Landsat,1,0.60225,0.642345,0.7067775,0.7455525,0.6969875,0.2174425,0.2157375,1.0601525,0.529457272,POINT (-113.76276493653381 48.622783880437964)
Sperry,20210706,Landsat,1,0.719455,0.7738225,0.8536275,0.90728,0.8759575,0.2249775,0.2219525,1.1102575,0.582836163,POINT (-113.74765683592942 48.62130217309086)
Sperry,20210706,Landsat,1,0.6326375,0.676665,0.74591,0.7871325,0.746515,0.218405,0.2159575,1.055285,0.547025609,POINT (-113.76291155026078 48.623086612955625)
Sperry,20210706,Landsat,1,0.63602,0.6811475,0.7448925,0.7897175,0.755755,0.219835,0.2177175,1.0606475,0.544254725,POINT (-113.76317508118704 48.62337473472578)
Sperry,20210706,Landsat,1,0.644765,0.6889025,0.7485775,0.7930175,0.75713,0.21725,0.216095,1.066395,0.550126705,POINT (-113.76347589412923 48.62366622419246)
Sperry,20210706,Landsat,1,0.66374,0.7075475,0.7517675,0.7946125,0.75372,0.220495,0.2185975,1.07151,0.546429077,POINT (-113.76393004612558 48.623858286060305)
Sperry,20210706,Landsat,1,0.5580025,0.5947975,0.67804,0.713845,0.6805975,0.2526975,0.24783,1.070025,0.456995125,POINT (-113.76369276655592 48.623534777057635)
Sperry,20210706,Landsat,1,0.6291725,0.673145,0.72765,0.77319,0.7431875,0.22286,0.220495,1.05941,0.531072793,POINT (-113.76338076023904 48.62318689685327)
Sperry,20210706,Landsat,1,0.63602,0.6811475,0.7448925,0.7897175,0.755755,0.219835,0.2177175,1.0606475,0.544254725,POINT (-113.76343060870106 48.62338774848143)
Sperry,20210706,Landsat,1,0.59994,0.638,0.6882975,0.7252025,0.6929725,0.2181025,0.21681,1.04016,0.51875,POINT (-113.75615636085996 48.62611987153767)
Sperry,20210706,Landsat,1,0.5882525,0.626285,0.6821375,0.71896,0.690195,0.22385,0.22165,1.040655,0.505843072,POINT (-113.75597919075426 48.62597775230926)
Sperry,20210706,Landsat,1,0.5889125,0.6267525,0.678315,0.7129375,0.67958,0.21417,0.212575,1.0340825,0.520059161,POINT (-113.75575632987969 48.62580198887431)
Sperry,20210706,Landsat,1,0.58597,0.62502,0.68046,0.7205,0.694265,0.21505,0.21329,1.0305625,0.519715023,POINT (-113.755527871617 48.625633768031875)
Sperry,20210706,Landsat,1,0.59818,0.6391825,0.6959975,0.737275,0.7082075,0.2149675,0.213015,1.02883,0.528044436,POINT (-113.7552642033916 48.625341629116065)
Sperry,20210706,Landsat,1,0.6053025,0.64526,0.6979225,0.734965,0.698225,0.2142525,0.212465,1.0283625,0.530238167,POINT (-113.75509227871522 48.62515437288279)
Sperry,20210706,Landsat,1,0.5264875,0.5650975,0.61479,0.6545275,0.64449,0.2172775,0.2147475,1.039445,0.477740688,POINT (-113.7508728105698 48.62492191349165)
Sperry,20210706,Landsat,1,0.592185,0.631455,0.68101,0.7157975,0.680515,0.21472,0.2130975,1.02795,0.520569815,POINT (-113.75500940078841 48.62479004334318)
Sperry,20210706,Landsat,1,0.5785175,0.61534,0.665995,0.69784,0.659175,0.214555,0.2123275,1.0278125,0.512679575,POINT (-113.7549498173236 48.62448952894336)
Sperry,20210706,Landsat,1,0.5762625,0.6122875,0.66154,0.69223,0.6574425,0.2144175,0.21285,1.0281425,0.510438577,POINT (-113.75489077301502 48.624245405939824)
Sperry,20210706,Landsat,1,0.5743375,0.6087675,0.6579375,0.6880775,0.6534,0.214445,0.2125475,1.0283625,0.508369322,POINT (-113.75465471884237 48.62446821103318)
Sperry,20210706,Landsat,1,0.5493675,0.5818725,0.6255425,0.65307,0.61985,0.2128775,0.2112275,1.0329,0.49219365,POINT (-113.75234081031012 48.62436826902495)
Sperry,20210706,Landsat,1,0.6009575,0.6397875,0.694595,0.731665,0.6995725,0.21505,0.213565,1.044835,0.527178185,POINT (-113.75706083887404 48.626405552305584)
Sperry,20210706,Landsat,1,0.598895,0.6362125,0.6926425,0.7295475,0.69762,0.215325,0.2139225,1.039005,0.525698882,POINT (-113.75671786924343 48.626125027000384)
Sperry,20210706,Landsat,1,0.59587,0.6328025,0.68453,0.71808,0.68299,0.21483,0.2132075,1.032405,0.522260274,POINT (-113.75649392349725 48.62583648116651)
Sperry,20210706,Landsat,1,0.58861,0.6275225,0.6787275,0.71346,0.680075,0.21461,0.2125475,1.029875,0.519532092,POINT (-113.75627088052163 48.62564192152199)
Sperry,20210706,Landsat,1,0.5963925,0.6362675,0.6900025,0.728035,0.6966575,0.214555,0.2132075,1.028665,0.525613352,POINT (-113.75606337608737 48.62529315352802)
Sperry,20210706,Landsat,1,0.5951275,0.63624,0.6922575,0.73359,0.707575,0.215985,0.2139225,1.02817,0.524389136,POINT (-113.75592450103247 48.625004250415046)
Sperry,20210706,Landsat,1,0.586135,0.625735,0.68233,0.7215725,0.695035,0.2162325,0.21351,1.02773,0.518714614,POINT (-113.75572277948056 48.62466673774368)
Sperry,20210706,Landsat,1,0.5855025,0.6231775,0.6742175,0.70829,0.6739975,0.215545,0.2132625,1.0277575,0.515499923,POINT (-113.75564603428808 48.62435125698667)
Sperry,20210706,Landsat,1,0.5906725,0.628375,0.678315,0.711755,0.675125,0.2148575,0.2130425,1.0280875,0.518889128,POINT (-113.75547230996989 48.62397603187683)
Sperry,20210706,Landsat,1,0.5823125,0.618695,0.667645,0.7007,0.666435,0.2152975,0.2127125,1.0285275,0.512318186,POINT (-113.75497783819333 48.62386156568334)
Sperry,20210706,Landsat,1,0.5798375,0.6159175,0.66374,0.6966025,0.6649225,0.215545,0.2130975,1.0278675,0.509726653,POINT (-113.75517395334886 48.62420662007851)
Sperry,20210706,Landsat,1,0.59851,0.6369,0.6881875,0.725175,0.6926975,0.2156825,0.2131525,1.02773,0.522757697,POINT (-113.75541666059192 48.624679304258066)
Sperry,20210706,Landsat,1,0.5951275,0.63624,0.6922575,0.73359,0.707575,0.215985,0.2139225,1.02817,0.524389136,POINT (-113.75555065236813 48.62505093813618)
Sperry,20210706,Landsat,1,0.59048,0.632665,0.690415,0.7311975,0.7063375,0.215545,0.2136475,1.02861,0.524162215,POINT (-113.7556615297115 48.625377554893944)
Sperry,20210706,Landsat,1,0.5861075,0.6254325,0.6794425,0.7173375,0.6870875,0.2150225,0.21329,1.0301225,0.519215397,POINT (-113.75591346329732 48.625628387245165)
Sperry,20210706,Landsat,1,0.5995275,0.6390725,0.6947325,0.73216,0.70004,0.215875,0.2141975,1.035705,0.525865974,POINT (-113.75725716370997 48.62617914796656)
Sperry,20210706,Landsat,1,0.60588,0.6458375,0.702845,0.7414825,0.7052375,0.215765,0.2122175,1.04027,0.5302359,POINT (-113.75764980603846 48.62631659703121)
Sperry,20210706,Landsat,1,0.6046425,0.6456175,0.6953375,0.7304,0.69586,0.2243175,0.22198,1.0356775,0.512170325,POINT (-113.75809085288735 48.626179387954835)
Sperry,20210706,Landsat,1,0.61127,0.649715,0.6950625,0.73062,0.6958325,0.22473,0.2219525,1.039445,0.511346309,POINT (-113.75853135466174 48.62598578436838)
Sperry,20210706,Landsat,1,0.595925,0.6303,0.687775,0.71995,0.6796625,0.2202475,0.2180475,1.0448625,0.514885369,POINT (-113.7590646926127 48.626009843779556)
Sperry,20210706,Landsat,1,0.574475,0.611215,0.6719625,0.70796,0.6820825,0.2209075,0.2202475,1.0584475,0.505174325,POINT (-113.75976816634405 48.62603317866459)
Sperry,20210706,Landsat,1,0.569305,0.60775,0.67166,0.70752,0.6860975,0.2206875,0.21978,1.0641675,0.50537767,POINT (-113.76016838264493 48.625779582891276)
Sperry,20210706,Landsat,1,0.5459575,0.5842375,0.63371,0.66891,0.6451225,0.27203,0.26543,1.07899,0.399319893,POINT (-113.76053846017076 48.62592839630185)
Sperry,20210706,Landsat,1,0.5837425,0.6232325,0.649385,0.688325,0.665225,0.2494525,0.240405,1.0574025,0.444944164,POINT (-113.76010821878954 48.625422671855326)
Sperry,20210706,Landsat,1,0.57937,0.617155,0.6705875,0.706915,0.6797175,0.216315,0.2148575,1.0517925,0.512201172,POINT (-113.75965165845061 48.62571410320395)
Sperry,20210706,Landsat,1,0.610005,0.6462775,0.6953375,0.7294925,0.6922575,0.21538,0.213785,1.04423,0.527010297,POINT (-113.75934083669594 48.62582821083059)
Sperry,20210706,Landsat,1,0.610335,0.6486425,0.7024325,0.737,0.6997375,0.2137025,0.212905,1.0350175,0.533469412,POINT (-113.75878347544676 48.62566514871218)
Sperry,20210706,Landsat,1,0.6054675,0.64515,0.69839,0.73579,0.70158,0.21527,0.213455,1.0322125,0.52877438,POINT (-113.75833051421027 48.6257422584013)
Sperry,20210706,Landsat,1,0.603625,0.6442425,0.70004,0.7368075,0.702075,0.2151325,0.213345,1.0315525,0.529853661,POINT (-113.75798031830057 48.62589036425268)
Sperry,20210706,Landsat,1,0.6092625,0.6485875,0.702405,0.739035,0.703175,0.215545,0.2141425,1.0349075,0.530377472,POINT (-113.75767527231785 48.626015720192555)
Sperry,20210706,Landsat,1,0.5926525,0.6319225,0.685355,0.7205,0.687445,0.21516,0.2135925,1.0316625,0.522140109,POINT (-113.75704928904914 48.62579278514246)
Sperry,20210706,Landsat,1,0.59587,0.6328025,0.68453,0.71808,0.68299,0.21483,0.2132075,1.032405,0.522260274,POINT (-113.75679553418585 48.62594423892848)
Sperry,20210706,Landsat,1,0.5968875,0.63756,0.69113,0.728255,0.695035,0.2149675,0.213345,1.0314425,0.52550912,POINT (-113.75726601599312 48.625919697594405)
Sperry,20210706,Landsat,1,0.589105,0.6262025,0.6776275,0.7098025,0.677215,0.21439,0.2128225,1.0296275,0.519314363,POINT (-113.7567579747392 48.625575956559864)
Sperry,20210706,Landsat,1,0.5938625,0.62997,0.6847775,0.719785,0.68607,0.214335,0.21285,1.0288575,0.523229852,POINT (-113.75648851811711 48.62527256513454)
Sperry,20210706,Landsat,1,0.600325,0.6398975,0.695365,0.7355975,0.7058425,0.21571,0.2134825,1.02839,0.526471476,POINT (-113.7563043086809 48.624987612718726)
Sperry,20210706,Landsat,1,0.60335,0.64273,0.6995725,0.738485,0.7062825,0.2163425,0.2137575,1.0278675,0.527592626,POINT (-113.75629618685838 48.62473199538033)
Sperry,20210706,Landsat,1,0.60181,0.64207,0.6938525,0.7317475,0.6975925,0.2160675,0.2135375,1.0275925,0.525084623,POINT (-113.75610024152365 48.624405737808296)
Sperry,20210706,Landsat,1,0.5855025,0.6231775,0.6742175,0.70829,0.6739975,0.215545,0.2132625,1.0277575,0.515499923,POINT (-113.75583639282466 48.62409480497537)
Sperry,20210706,Landsat,1,0.6059075,0.645315,0.69861,0.7337275,0.6955025,0.21516,0.2130425,1.028445,0.529071867,POINT (-113.75560649973373 48.623776210296235)
Sperry,20210706,Landsat,1,0.5520625,0.5836875,0.62568,0.652245,0.6187225,0.212685,0.2112275,1.0314425,0.492619563,POINT (-113.75351874906528 48.62383061103961)
Sperry,20210706,Landsat,1,0.5819825,0.6183375,0.66858,0.7023225,0.6683875,0.2152425,0.2130425,1.028775,0.512928218,POINT (-113.75489007993626 48.623579968513184)
Sperry,20210706,Landsat,1,0.571505,0.60808,0.658075,0.6890125,0.651145,0.214555,0.2120525,1.028885,0.508256649,POINT (-113.75493289152482 48.623312860754375)
Sperry,20210706,Landsat,1,0.5548675,0.58817,0.6349475,0.66517,0.63833,0.21527,0.212465,1.03345,0.493611929,POINT (-113.75351239906163 48.62316472359103)
Sperry,20210706,Landsat,1,0.5591025,0.591965,0.6349475,0.6624475,0.6284025,0.2140325,0.2117225,1.0306175,0.495789065,POINT (-113.75437812844311 48.62282269376786)
Sperry,20210706,Landsat,1,0.554235,0.5879225,0.6341225,0.6631625,0.6315925,0.21428,0.2121075,1.034935,0.494862403,POINT (-113.75262450942965 48.623686373281025)
Sperry,20210706,Landsat,1,0.5660325,0.59741,0.64394,0.67078,0.631345,0.214005,0.212025,1.0291325,0.501121867,POINT (-113.75520054707503 48.62283803181695)
Sperry,20210706,Landsat,1,0.59037,0.6275225,0.6799925,0.714065,0.678645,0.2155725,0.2131525,1.029105,0.518577658,POINT (-113.755465107181 48.62322415107829)
Sperry,20210706,Landsat,1,0.6058525,0.6457825,0.7026525,0.7399425,0.70213,0.2159025,0.2132075,1.02883,0.529908389,POINT (-113.75554095171307 48.623445645290516)
Sperry,20210706,Landsat,1,0.6007375,0.6375875,0.6925325,0.7245975,0.6818075,0.21494,0.2126575,1.028775,0.526288675,POINT (-113.7552789111021 48.623322683406144)
Sperry,20210706,Landsat,1,0.5613575,0.59444,0.6346725,0.66,0.62073,0.2132625,0.21186,1.0292975,0.496983849,POINT (-113.75476405345827 48.622854906971824)
Sperry,20210706,Landsat,1,0.59147,0.6270825,0.675015,0.70444,0.6623925,0.21417,0.21274,1.0289675,0.518277974,POINT (-113.7550553429499 48.62307173475954)
Sperry,20210706,Landsat,1,0.5984,0.6346175,0.685135,0.716485,0.6796075,0.2141425,0.2123825,1.0295725,0.523745451,POINT (-113.75707962472069 48.62556190613151)
Sperry,20210706,Landsat,1,0.5991975,0.635415,0.685355,0.719125,0.6823025,0.2141975,0.212355,1.029105,0.523768763,POINT (-113.75683346650258 48.62525558892583)
Sperry,20210706,Landsat,1,0.597355,0.6361025,0.68772,0.7232775,0.68673,0.2143075,0.21252,1.02872,0.52483156,POINT (-113.75676206686221 48.6249434964718)
Sperry,20210706,Landsat,1,0.5994725,0.639705,0.694595,0.7326,0.69773,0.2149125,0.21329,1.02795,0.527409065,POINT (-113.756614666132 48.624631724987616)
Sperry,20210706,Landsat,1,0.6066225,0.6449575,0.6977025,0.733535,0.69333,0.214775,0.213125,1.0275925,0.529248666,POINT (-113.75650502524647 48.624294601740345)
Sperry,20210706,Landsat,1,0.60753,0.645975,0.6972075,0.7308125,0.6885725,0.214995,0.212795,1.027785,0.528624401,POINT (-113.7564191038265 48.62405311201489)
Sperry,20210706,Landsat,1,0.609455,0.6488625,0.70246,0.738155,0.698665,0.2154075,0.2128775,1.02839,0.530634868,POINT (-113.75621071314316 48.62372144470694)
Sperry,20210706,Landsat,1,0.6076125,0.650375,0.7046875,0.7435175,0.705815,0.2157925,0.213455,1.028885,0.531130497,POINT (-113.75601006967369 48.62340486087359)
Sperry,20210706,Landsat,1,0.6024975,0.6403925,0.6954475,0.7316925,0.69531,0.2156825,0.2131525,1.02916,0.526560425,POINT (-113.7558324211537 48.62310833472862)
Sperry,20210706,Landsat,1,0.5830275,0.6172925,0.6637675,0.693825,0.65681,0.214445,0.21274,1.02916,0.511633005,POINT (-113.7556470296085 48.622796725938805)
Sperry,20210706,Landsat,1,0.5534375,0.58487,0.63283,0.659175,0.6188325,0.2134,0.2116675,1.0296825,0.495645392,POINT (-113.75524768894557 48.622365094209506)
Sperry,20210706,Landsat,1,0.5427125,0.57233,0.613525,0.635085,0.59059,0.2128225,0.211145,1.029325,0.484907984,POINT (-113.75531085304985 48.622611716450706)
Sperry,20210706,Landsat,1,0.5634475,0.59708,0.635525,0.66385,0.624415,0.213565,0.21197,1.0291875,0.496955564,POINT (-113.75570996483725 48.62222710480922)
Sperry,20210706,Landsat,1,0.58531,0.6218575,0.6710825,0.7024875,0.6611,0.214115,0.2122175,1.028555,0.516232253,POINT (-113.7558563902 48.62243810602467)
Sperry,20210706,Landsat,1,0.5870425,0.6236175,0.673035,0.704935,0.6654725,0.2146925,0.212795,1.02872,0.516309904,POINT (-113.75599555546675 48.622684407925355)
Sperry,20210706,Landsat,1,0.6087125,0.648065,0.69927,0.73249,0.689975,0.2149675,0.2133175,1.02872,0.529733795,POINT (-113.75625670593797 48.622970503784764)
Sperry,20210706,Landsat,1,0.615175,0.6528225,0.7048525,0.737715,0.6918725,0.214885,0.21274,1.0281425,0.53272537,POINT (-113.75675699047878 48.623623406324086)
Sperry,20210706,Landsat,1,0.614845,0.65516,0.7102425,0.74569,0.70213,0.2152425,0.21318,1.028775,0.534854698,POINT (-113.75649583405377 48.62333730997911)
Sperry,20210706,Landsat,1,0.61622,0.65395,0.7052925,0.7392,0.6952275,0.2148025,0.2129325,1.02762,0.533086257,POINT (-113.75687389493774 48.623925227897324)
Sperry,20210706,Landsat,1,0.610885,0.6502925,0.7021025,0.7368075,0.695695,0.2145275,0.21285,1.027455,0.531921277,POINT (-113.75700580669144 48.624206832111774)
Sperry,20210706,Landsat,1,0.60874,0.6469375,0.7011125,0.7351575,0.69718,0.2143625,0.2126025,1.0274825,0.531691199,POINT (-113.7571454648472 48.62450351977884)
Sperry,20210706,Landsat,1,0.6082175,0.646745,0.6996275,0.7340575,0.6945125,0.214005,0.2128775,1.02795,0.531529362,POINT (-113.75727810500946 48.62486070082655)
Sperry,20210706,Landsat,1,0.6005175,0.63745,0.687445,0.7200325,0.6824675,0.2138675,0.2124925,1.02938,0.525430969,POINT (-113.75741800755387 48.62518258143338)
Sperry,20210706,Landsat,1,0.5985925,0.6363225,0.687445,0.7205275,0.683925,0.21417,0.2125475,1.02982,0.524919173,POINT (-113.75755815337558 48.62552965461702)
Sperry,20210706,Landsat,1,0.5968875,0.63756,0.69113,0.728255,0.695035,0.2149675,0.213345,1.0314425,0.52550912,POINT (-113.75756807757956 48.62577146693627)
Sperry,20210706,Landsat,1,0.5983175,0.638275,0.690635,0.726,0.6903325,0.214445,0.2130425,1.03037,0.526130287,POINT (-113.75803716698351 48.625547785018526)
Sperry,20210706,Landsat,1,0.6017825,0.638165,0.6886,0.72182,0.684255,0.2139775,0.2125475,1.0294625,0.525852351,POINT (-113.7578892714311 48.62518562866715)
Sperry,20210706,Landsat,1,0.6019475,0.6390725,0.6905525,0.7236075,0.68618,0.21417,0.2122725,1.02861,0.526550959,POINT (-113.7577650987467 48.62491910643871)
Sperry,20210706,Landsat,1,0.6096475,0.6494675,0.6980325,0.732325,0.6920375,0.2141975,0.2122175,1.0279225,0.530387073,POINT (-113.75759518065642 48.62463766206626)
Sperry,20210706,Landsat,1,0.60918,0.647735,0.6986925,0.73249,0.6929175,0.2142525,0.21252,1.027455,0.530634376,POINT (-113.75760050274164 48.62440082468277)
Sperry,20210706,Landsat,1,0.611655,0.651695,0.70565,0.73843,0.6982525,0.21483,0.2126575,1.02729,0.533221797,POINT (-113.757484077736 48.6241493864617)
Sperry,20210706,Landsat,1,0.618915,0.6566725,0.7076025,0.7398875,0.6941,0.214885,0.2129325,1.0280325,0.534118348,POINT (-113.757289957073 48.62372192606064)
Sperry,20210706,Landsat,1,0.61556,0.653565,0.7043575,0.737605,0.6920375,0.2147475,0.2127675,1.0286375,0.53270301,POINT (-113.7569818401187 48.62329494836998)
Sperry,20210706,Landsat,1,0.6182825,0.65736,0.7101875,0.74206,0.696465,0.21494,0.21307,1.0287475,0.535328914,POINT (-113.75677393044043 48.62301366654376)
