site_name,image_date,image_product,class,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDSI,geometry
Sperry,20210730,Sentinel-2_SR,4,0.0743,0.0833,0.0732,0.0613,0.0637,0.062,0.0606,0.0505,0.049,0.106,0.0338,0.0279,0.368224299,POINT (-113.76406793631783 48.62155027750072)
Sperry,20210730,Sentinel-2_SR,4,0.1939,0.1672,0.183,0.201,0.1971,0.2104,0.2155,0.2064,0.2209,0.2727,0.2377,0.2358,-0.130021393,POINT (-113.7640148783173 48.620873346997286)
Sperry,20210730,Sentinel-2_SR,4,0.1939,0.1152,0.118,0.107,0.1261,0.1351,0.1365,0.0938,0.1266,0.2727,0.1258,0.1155,-0.031993437,POINT (-113.7640273596379 48.62119956056194)
Sperry,20210730,Sentinel-2_SR,4,0.1939,0.0961,0.1023,0.0987,0.1076,0.1154,0.1261,0.0877,0.1251,0.2727,0.1191,0.1252,-0.075880759,POINT (-113.76436975547227 48.62108112173245)
Sperry,20210730,Sentinel-2_SR,4,0.0953,0.0945,0.1076,0.1152,0.1513,0.1572,0.1601,0.1042,0.1663,0.1302,0.1474,0.1588,-0.156078431,POINT (-113.76479029533047 48.621356328879905)
Sperry,20210730,Sentinel-2_SR,4,0.1205,0.0677,0.0636,0.0516,0.0466,0.0448,0.0462,0.0454,0.0394,0.0902,0.0306,0.0251,0.350318471,POINT (-113.76536874704706 48.62163700980918)
Sperry,20210730,Sentinel-2_SR,4,0.056,0.0624,0.0592,0.0428,0.0399,0.0411,0.0394,0.0327,0.0333,0.0465,0.0268,0.0204,0.376744186,POINT (-113.7653720721804 48.621975577356544)
Sperry,20210730,Sentinel-2_SR,4,0.1217,0.0721,0.0725,0.0677,0.07,0.0678,0.0684,0.0717,0.0625,0.1236,0.084,0.0639,-0.073482428,POINT (-113.7654120536782 48.62226473871399)
Sperry,20210730,Sentinel-2_SR,4,0.2013,0.1026,0.117,0.121,0.1212,0.1297,0.1298,0.126,0.1173,0.2491,0.1417,0.1265,-0.095477387,POINT (-113.76521960141123 48.622524122726915)
Sperry,20210730,Sentinel-2_SR,4,0.2013,0.0863,0.1056,0.1196,0.1792,0.2045,0.1871,0.1482,0.1946,0.2491,0.1283,0.1143,-0.097050021,POINT (-113.76473429503675 48.622273817147125)
Sperry,20210730,Sentinel-2_SR,4,0.1061,0.0898,0.086,0.0931,0.112,0.1115,0.1185,0.108,0.1042,0.1329,0.1209,0.1027,-0.168680522,POINT (-113.76437114824091 48.622170728807255)
Sperry,20210730,Sentinel-2_SR,4,0.0743,0.0634,0.062,0.0512,0.0533,0.0568,0.0574,0.0487,0.0484,0.106,0.0397,0.0293,0.21927237,POINT (-113.76441214534876 48.62161651124092)
Sperry,20210730,Sentinel-2_SR,4,0.0649,0.0602,0.0592,0.0485,0.0546,0.0525,0.0588,0.0431,0.0473,0.0838,0.0422,0.0322,0.16765286,POINT (-113.76502725372772 48.621847788435)
Sperry,20210730,Sentinel-2_SR,4,0.0649,0.0675,0.0683,0.0702,0.067,0.0689,0.0638,0.0796,0.0592,0.0838,0.0663,0.045,0.014858841,POINT (-113.76468575719436 48.62205856544022)
Sperry,20210730,Sentinel-2_SR,4,0.1217,0.065,0.0649,0.0525,0.0603,0.0571,0.0605,0.0485,0.0483,0.1236,0.0547,0.043,0.085284281,POINT (-113.76562031829461 48.62267013922934)
Sperry,20210730,Sentinel-2_SR,4,0.1217,0.1186,0.1342,0.1416,0.1209,0.1192,0.1291,0.1582,0.1142,0.1236,0.1409,0.1145,-0.02435478,POINT (-113.76608609620061 48.62282202971497)
Sperry,20210730,Sentinel-2_SR,4,0.1513,0.1021,0.1128,0.1178,0.1195,0.1202,0.1272,0.1248,0.1262,0.2435,0.1616,0.1541,-0.177842566,POINT (-113.76656164785327 48.62302312510496)
Sperry,20210730,Sentinel-2_SR,4,0.1577,0.125,0.149,0.1682,0.2902,0.2875,0.2817,0.187,0.2794,0.2552,0.1652,0.161,-0.051559516,POINT (-113.76692783894592 48.623433999755086)
Sperry,20210730,Sentinel-2_SR,4,0.0947,0.0859,0.0914,0.0932,0.1049,0.1061,0.1161,0.1084,0.1105,0.1776,0.1718,0.1532,-0.305471125,POINT (-113.76701493562638 48.622848793538346)
Sperry,20210730,Sentinel-2_SR,4,0.0523,0.0474,0.0448,0.0383,0.0436,0.0398,0.0439,0.0283,0.0297,0.0361,0.0173,0.016,0.442834138,POINT (-113.76696244466093 48.62223341198941)
Sperry,20210730,Sentinel-2_SR,4,0.0523,0.0453,0.0405,0.0325,0.0345,0.0331,0.0364,0.0264,0.0238,0.0361,0.0169,0.0152,0.411149826,POINT (-113.76676484703559 48.62196955634274)
Sperry,20210730,Sentinel-2_SR,4,0.0828,0.0558,0.0495,0.0389,0.0399,0.0382,0.0397,0.0314,0.0325,0.0862,0.0273,0.0229,0.2890625,POINT (-113.76621136953013 48.622341315089685)
Sperry,20210730,Sentinel-2_SR,4,0.0828,0.0589,0.055,0.051,0.0519,0.0488,0.049,0.0513,0.0445,0.0862,0.0514,0.041,0.033834586,POINT (-113.7663631431142 48.62266693066873)
Sperry,20210730,Sentinel-2_SR,4,0.1217,0.0552,0.0498,0.0418,0.0416,0.0418,0.0431,0.0415,0.0357,0.1236,0.0321,0.024,0.216117216,POINT (-113.76585003147356 48.62242290521742)
Sperry,20210730,Sentinel-2_SR,4,0.1205,0.0648,0.0638,0.0484,0.0615,0.0555,0.0531,0.036,0.0424,0.0902,0.0115,0.0102,0.694555113,POINT (-113.7661112507782 48.62160302109928)
Sperry,20210730,Sentinel-2_SR,4,0.2542,0.1562,0.1958,0.2288,0.2596,0.2812,0.281,0.2292,0.284,0.3243,0.3142,0.281,-0.232156863,POINT (-113.76552075723258 48.619835657644046)
Sperry,20210730,Sentinel-2_SR,4,0.249,0.2094,0.2482,0.2752,0.317,0.3354,0.3319,0.2942,0.3369,0.3222,0.3442,0.3226,-0.162052667,POINT (-113.7651700250986 48.61952978749566)
Sperry,20210730,Sentinel-2_SR,4,0.1618,0.1788,0.2018,0.2156,0.2469,0.2455,0.2702,0.246,0.2718,0.2507,0.4351,0.4123,-0.366305542,POINT (-113.76564245038031 48.619353091684246)
Sperry,20210730,Sentinel-2_SR,4,0.2542,0.179,0.2116,0.2284,0.2263,0.2249,0.2464,0.258,0.2404,0.3243,0.3518,0.3311,-0.24884629,POINT (-113.76603546972547 48.619672749360696)
Sperry,20210730,Sentinel-2_SR,4,0.1745,0.1704,0.1882,0.2014,0.2158,0.2212,0.2421,0.228,0.2364,0.2291,0.3734,0.3528,-0.32977208,POINT (-113.76551215941232 48.61896243600521)
Sperry,20210730,Sentinel-2_SR,4,0.1305,0.145,0.1632,0.178,0.2296,0.2442,0.2503,0.199,0.2474,0.2581,0.2516,0.2347,-0.213114754,POINT (-113.76592080741794 48.618730125418026)
Sperry,20210730,Sentinel-2_SR,4,0.1386,0.1428,0.1516,0.1942,0.2062,0.2304,0.2393,0.2342,0.2409,0.2356,0.2875,0.2699,-0.309496698,POINT (-113.76650272366554 48.6189721142728)
Sperry,20210730,Sentinel-2_SR,4,0.2297,0.1236,0.1354,0.1324,0.1879,0.189,0.2193,0.1294,0.2294,0.3039,0.1831,0.1671,-0.149764521,POINT (-113.76686351758886 48.619229033715534)
Sperry,20210730,Sentinel-2_SR,4,0.2297,0.1436,0.155,0.166,0.2437,0.2032,0.2598,0.1904,0.2333,0.3039,0.2333,0.2152,-0.20164821,POINT (-113.76637064352917 48.61946869990511)
Sperry,20210730,Sentinel-2_SR,4,0.1386,0.1676,0.1748,0.1886,0.1776,0.1931,0.2018,0.2366,0.1991,0.2356,0.2796,0.259,-0.230633803,POINT (-113.76704792744735 48.61869728869697)
Sperry,20210730,Sentinel-2_SR,4,0.1108,0.1386,0.1488,0.165,0.1719,0.1742,0.2111,0.2276,0.2194,0.2155,0.3208,0.2847,-0.366269165,POINT (-113.76668575462988 48.618300655196926)
Sperry,20210730,Sentinel-2_SR,4,0.1191,0.139,0.1594,0.1628,0.1949,0.2169,0.2314,0.211,0.2443,0.2249,0.4362,0.3933,-0.464741437,POINT (-113.76623867683833 48.61784151610394)
Sperry,20210730,Sentinel-2_SR,4,0.1191,0.1466,0.1716,0.1676,0.182,0.1849,0.2028,0.1964,0.2107,0.2249,0.392,0.3602,-0.391057488,POINT (-113.76579367564115 48.61759194953196)
Sperry,20210730,Sentinel-2_SR,4,0.1054,0.1152,0.14,0.1342,0.1626,0.1701,0.1871,0.1654,0.1873,0.1757,0.3348,0.3153,-0.410278012,POINT (-113.76512721655021 48.61732238376306)
Sperry,20210730,Sentinel-2_SR,4,0.1125,0.1584,0.191,0.204,0.2133,0.2197,0.2336,0.234,0.2274,0.2051,0.3772,0.3485,-0.327701514,POINT (-113.76475046502266 48.617582497819626)
Sperry,20210730,Sentinel-2_SR,4,0.1168,0.1464,0.172,0.1716,0.1916,0.209,0.2251,0.2258,0.2286,0.2099,0.3869,0.3554,-0.384505278,POINT (-113.76525784912884 48.61774796532536)
Sperry,20210730,Sentinel-2_SR,4,0.1191,0.1744,0.2044,0.2144,0.2324,0.2474,0.2668,0.2586,0.2806,0.2249,0.4712,0.4281,-0.39490823,POINT (-113.76572398886198 48.61800442851839)
Sperry,20210730,Sentinel-2_SR,4,0.1192,0.126,0.139,0.1422,0.1547,0.1789,0.1854,0.2154,0.195,0.2458,0.2954,0.2539,-0.360036832,POINT (-113.76608580554642 48.61836613435998)
Sperry,20210730,Sentinel-2_SR,4,0.1268,0.1568,0.175,0.1762,0.2105,0.2175,0.2324,0.211,0.2368,0.22,0.417,0.3837,-0.408783784,POINT (-113.76551601919255 48.618284771893215)
Sperry,20210730,Sentinel-2_SR,4,0.1268,0.1824,0.208,0.2086,0.2165,0.2174,0.2443,0.2366,0.2431,0.22,0.4217,0.393,-0.339367953,POINT (-113.76498052663422 48.6184757135321)
Sperry,20210730,Sentinel-2_SR,4,0.2183,0.1896,0.2366,0.2702,0.2473,0.2709,0.2802,0.303,0.282,0.2972,0.4654,0.4207,-0.325925926,POINT (-113.76452890874207 48.6186243729926)
Sperry,20210730,Sentinel-2_SR,4,0.1475,0.17,0.2072,0.2088,0.2324,0.2505,0.2615,0.2288,0.2611,0.2491,0.4561,0.4193,-0.375244987,POINT (-113.76464020483105 48.61815582824246)
Sperry,20210730,Sentinel-2_SR,4,0.1475,0.1474,0.174,0.1862,0.1996,0.2062,0.225,0.1996,0.2248,0.2491,0.3296,0.2914,-0.308975377,POINT (-113.76395363728807 48.61798414490871)
Sperry,20210730,Sentinel-2_SR,4,0.1489,0.1754,0.21,0.2522,0.2765,0.2854,0.2974,0.282,0.3,0.2555,0.4498,0.4093,-0.363443468,POINT (-113.76342751664305 48.61805627529706)
Sperry,20210730,Sentinel-2_SR,4,0.1475,0.1838,0.237,0.2698,0.2862,0.2845,0.3088,0.2998,0.3107,0.2491,0.5096,0.4727,-0.365121886,POINT (-113.76427418421069 48.61843685094772)
Sperry,20210730,Sentinel-2_SR,4,0.1551,0.2232,0.2408,0.2556,0.2237,0.2017,0.2407,0.2744,0.2342,0.2538,0.3054,0.2802,-0.118271695,POINT (-113.76380245292897 48.61868339771331)
Sperry,20210730,Sentinel-2_SR,4,0.1484,0.186,0.2344,0.2652,0.2599,0.2702,0.2937,0.3056,0.3045,0.2621,0.4851,0.4352,-0.348436414,POINT (-113.76232244051309 48.61926262093414)
Sperry,20210730,Sentinel-2_SR,4,0.1648,0.204,0.2654,0.314,0.3302,0.3258,0.3452,0.3308,0.3416,0.284,0.4856,0.4232,-0.293209055,POINT (-113.76233572591549 48.61846616341895)
Sperry,20210730,Sentinel-2_SR,4,0.1648,0.2156,0.271,0.2986,0.2974,0.3126,0.3307,0.3506,0.3181,0.284,0.5053,0.4605,-0.301816308,POINT (-113.76241364749725 48.61889197232327)
Sperry,20210730,Sentinel-2_SR,4,0.189,0.2272,0.2666,0.2974,0.2586,0.28,0.2956,0.3754,0.2966,0.3315,0.4075,0.3811,-0.209019433,POINT (-113.76253437539448 48.62046330103786)
Sperry,20210730,Sentinel-2_SR,4,0.1314,0.181,0.1944,0.1836,0.1494,0.14,0.1509,0.2078,0.1366,0.1421,0.1989,0.1468,-0.011441648,POINT (-113.76299694394564 48.62143237169553)
Sperry,20210730,Sentinel-2_SR,4,0.1251,0.1206,0.1826,0.2396,0.2574,0.2725,0.2833,0.3008,0.2863,0.2575,0.374,0.3434,-0.343873518,POINT (-113.76291226399138 48.61708744765381)
Sperry,20210730,Sentinel-2_SR,4,0.0888,0.1028,0.152,0.1876,0.2187,0.2382,0.2379,0.2172,0.2492,0.1757,0.3646,0.3187,-0.411536973,POINT (-113.76334306916922 48.616966827932224)
Sperry,20210730,Sentinel-2_SR,4,0.0909,0.1028,0.1382,0.1658,0.1874,0.1928,0.2047,0.202,0.2064,0.2011,0.3084,0.276,-0.381101657,POINT (-113.76378221091245 48.61662261894245)
Sperry,20210730,Sentinel-2_SR,4,0.0765,0.0982,0.131,0.1516,0.1521,0.1679,0.1752,0.1936,0.1806,0.2086,0.3599,0.3184,-0.466286413,POINT (-113.76310778365766 48.61661155975858)
Sperry,20210730,Sentinel-2_SR,4,0.0765,0.11,0.1526,0.1744,0.2098,0.2324,0.2352,0.2134,0.2461,0.2086,0.4225,0.3652,-0.469309685,POINT (-113.76241290325294 48.61666345756569)
Sperry,20210730,Sentinel-2_SR,4,0.1127,0.0951,0.1396,0.1824,0.2917,0.2733,0.2953,0.2106,0.2899,0.2433,0.2488,0.2273,-0.28115345,POINT (-113.76182235500414 48.61661011279491)
Sperry,20210730,Sentinel-2_SR,4,0.1251,0.1288,0.197,0.2522,0.2584,0.2756,0.2841,0.3,0.2916,0.2575,0.429,0.3757,-0.370607029,POINT (-113.76240524234076 48.61695689965637)
Sperry,20210730,Sentinel-2_SR,4,0.1054,0.1086,0.1324,0.1336,0.1437,0.1573,0.1628,0.1632,0.1706,0.1757,0.2923,0.2733,-0.37650106,POINT (-113.76539825930209 48.61702779602685)
Sperry,20210730,Sentinel-2_SR,4,0.0919,0.0902,0.1128,0.127,0.1188,0.131,0.1333,0.1416,0.1385,0.1702,0.2252,0.2174,-0.332544379,POINT (-113.76565786535171 48.61664243849586)
Sperry,20210730,Sentinel-2_SR,4,0.0718,0.0933,0.1148,0.1212,0.1169,0.1197,0.1289,0.1366,0.1328,0.1305,0.245,0.2306,-0.361867704,POINT (-113.76635378698258 48.61669530350669)
Sperry,20210730,Sentinel-2_SR,4,0.0936,0.1338,0.1588,0.1694,0.1866,0.1935,0.208,0.194,0.2089,0.1744,0.3722,0.3483,-0.401883239,POINT (-113.76689201866081 48.61678378079969)
Sperry,20210730,Sentinel-2_SR,4,0.1193,0.1534,0.1782,0.2058,0.2088,0.2361,0.2446,0.2414,0.2491,0.2196,0.3914,0.3548,-0.374297753,POINT (-113.76691834615185 48.61731460717136)
Sperry,20210730,Sentinel-2_SR,4,0.1151,0.1304,0.1494,0.171,0.2014,0.2055,0.2228,0.202,0.2296,0.2258,0.3153,0.2901,-0.357004519,POINT (-113.76697621125324 48.617838311200636)
Sperry,20210730,Sentinel-2_SR,4,0.1151,0.1482,0.1682,0.1742,0.1997,0.2242,0.2375,0.2222,0.2536,0.2258,0.4,0.3605,-0.407954945,POINT (-113.76650971795559 48.617546924168565)
Sperry,20210730,Sentinel-2_SR,4,0.1065,0.1164,0.1346,0.139,0.1647,0.1724,0.1911,0.1712,0.1957,0.1957,0.3606,0.3278,-0.45638126,POINT (-113.76585261663033 48.61715855926768)
Sperry,20210730,Sentinel-2_SR,4,0.1193,0.1406,0.1622,0.1682,0.1977,0.1982,0.2235,0.1908,0.2133,0.2196,0.3728,0.3545,-0.39364486,POINT (-113.76656692435941 48.61693888841768)
Sperry,20210730,Sentinel-2_SR,4,0.1065,0.1702,0.2082,0.2116,0.1979,0.2137,0.2207,0.2374,0.2201,0.1957,0.3905,0.3647,-0.304493068,POINT (-113.76633817124421 48.617247269119986)
Sperry,20210730,Sentinel-2_SR,4,0.2149,0.1598,0.2288,0.275,0.314,0.3129,0.3225,0.3042,0.3171,0.3443,0.3233,0.2865,-0.171164644,POINT (-113.76059660280224 48.61660197963479)
Sperry,20210730,Sentinel-2_SR,4,0.3313,0.492,0.5324,0.5664,0.6241,0.6001,0.5805,0.5384,0.5551,0.4292,0.0602,0.0461,0.79682754,POINT (-113.76021057367956 48.61672212584496)
Sperry,20210730,Sentinel-2_SR,4,0.2149,0.1456,0.2232,0.2644,0.3356,0.3232,0.3365,0.293,0.3388,0.3443,0.3083,0.2782,-0.160112888,POINT (-113.76016749068293 48.61658012162722)
Sperry,20210730,Sentinel-2_SR,4,0.1823,0.1402,0.2106,0.2514,0.2764,0.278,0.2935,0.279,0.2977,0.3589,0.4368,0.3889,-0.34939759,POINT (-113.75940546038335 48.61662683137033)
Sperry,20210730,Sentinel-2_SR,4,0.318,0.1728,0.241,0.2798,0.2968,0.3063,0.3112,0.3166,0.3231,0.4704,0.3797,0.3378,-0.223457387,POINT (-113.75930627200812 48.61684053827111)
Sperry,20210730,Sentinel-2_SR,4,0.3227,0.1642,0.2336,0.274,0.4127,0.3974,0.4053,0.2986,0.378,0.4762,0.2391,0.2115,-0.011635287,POINT (-113.75908698815287 48.61695601639286)
Sperry,20210730,Sentinel-2_SR,4,0.3227,0.1396,0.1968,0.2334,0.2656,0.2713,0.2815,0.2646,0.2842,0.4762,0.3712,0.3444,-0.307042254,POINT (-113.75882992922206 48.61686232256488)
Sperry,20210730,Sentinel-2_SR,4,0.3227,0.1426,0.1982,0.2386,0.3925,0.3997,0.3847,0.2698,0.3865,0.4762,0.2219,0.2135,-0.056415139,POINT (-113.7585542728271 48.61669366405978)
Sperry,20210730,Sentinel-2_SR,4,0.1777,0.1284,0.1928,0.2392,0.2478,0.2617,0.2714,0.2712,0.2735,0.2797,0.4526,0.4046,-0.40254106,POINT (-113.75887504927434 48.61660145156702)
Sperry,20210730,Sentinel-2_SR,4,0.318,0.1404,0.2132,0.2622,0.2968,0.3063,0.3112,0.2874,0.3231,0.4704,0.3797,0.3378,-0.280823073,POINT (-113.75912092344464 48.61677023658504)
Sperry,20210730,Sentinel-2_SR,4,0.1549,0.268,0.3228,0.3638,0.4569,0.4462,0.4364,0.3672,0.4219,0.3078,0.1427,0.1142,0.386895811,POINT (-113.75699062211902 48.617620595091715)
Sperry,20210730,Sentinel-2_SR,4,0.1549,0.309,0.3528,0.3946,0.351,0.3408,0.3454,0.3946,0.3483,0.3078,0.2657,0.2455,0.140824576,POINT (-113.75743642239821 48.61751995798763)
Sperry,20210730,Sentinel-2_SR,4,0.2787,0.1768,0.2482,0.2854,0.2897,0.2926,0.2975,0.3106,0.2976,0.4156,0.3609,0.3393,-0.185027089,POINT (-113.7576853049089 48.61738461027829)
Sperry,20210730,Sentinel-2_SR,4,0.299,0.152,0.2026,0.2342,0.2403,0.2437,0.2622,0.2548,0.2486,0.4366,0.4262,0.3936,-0.355597964,POINT (-113.75773043333385 48.61712374070907)
Sperry,20210730,Sentinel-2_SR,4,0.299,0.1624,0.205,0.2518,0.2525,0.2597,0.2629,0.2844,0.2628,0.4366,0.3681,0.3444,-0.284592567,POINT (-113.75764504996499 48.616918722379395)
Sperry,20210730,Sentinel-2_SR,4,0.1792,0.1478,0.207,0.2404,0.2495,0.2554,0.2662,0.2624,0.2718,0.3192,0.4333,0.3953,-0.353428081,POINT (-113.75736696077045 48.61711343932907)
Sperry,20210730,Sentinel-2_SR,4,0.1549,0.1244,0.1806,0.2188,0.2369,0.25,0.2576,0.2522,0.2649,0.3078,0.4352,0.3841,-0.413445924,POINT (-113.75699894563829 48.61724929283516)
Sperry,20210730,Sentinel-2_SR,4,0.1549,0.13,0.1942,0.2404,0.2939,0.2983,0.3093,0.2756,0.3027,0.3078,0.3473,0.3175,-0.282733149,POINT (-113.75709608643479 48.61743846288757)
Sperry,20210730,Sentinel-2_SR,4,0.1549,0.139,0.1914,0.2218,0.2412,0.2445,0.2577,0.2452,0.2589,0.3078,0.4112,0.3692,-0.364752738,POINT (-113.75738689541349 48.617326635672995)
Sperry,20210730,Sentinel-2_SR,4,0.2299,0.2138,0.2622,0.2864,0.2849,0.2685,0.2819,0.3,0.2847,0.3844,0.2786,0.261,-0.030325444,POINT (-113.75749307274731 48.61660339775549)
Sperry,20210730,Sentinel-2_SR,4,0.2299,0.16,0.1938,0.2348,0.2814,0.2595,0.2846,0.247,0.2539,0.3844,0.2657,0.2492,-0.156474429,POINT (-113.75710627540877 48.616644540905625)
Sperry,20210730,Sentinel-2_SR,4,0.1792,0.1204,0.1778,0.2116,0.2225,0.243,0.2409,0.2366,0.2497,0.3192,0.4057,0.373,-0.390574122,POINT (-113.75685266253718 48.61690629588656)
Sperry,20210730,Sentinel-2_SR,4,0.1549,0.1166,0.1784,0.2348,0.2537,0.2627,0.2804,0.273,0.275,0.3078,0.4436,0.3999,-0.426366559,POINT (-113.75671287197473 48.61723471016745)
Sperry,20210730,Sentinel-2_SR,4,0.0841,0.1218,0.1716,0.233,0.2477,0.273,0.2732,0.2768,0.2784,0.2725,0.3756,0.3423,-0.372807018,POINT (-113.75653798652013 48.61763041710158)
Sperry,20210730,Sentinel-2_SR,4,0.0953,0.1154,0.1498,0.1836,0.1834,0.1903,0.1999,0.2202,0.205,0.2289,0.2635,0.2347,-0.275102831,POINT (-113.7562731733198 48.6179672604141)
Sperry,20210730,Sentinel-2_SR,4,0.0953,0.0899,0.1202,0.1456,0.1644,0.1709,0.1781,0.182,0.1873,0.2289,0.2434,0.2202,-0.338833883,POINT (-113.75598861930693 48.618110653909895)
Sperry,20210730,Sentinel-2_SR,4,0.0953,0.1158,0.1648,0.2178,0.2472,0.2566,0.2691,0.2664,0.2726,0.2289,0.398,0.3626,-0.414356787,POINT (-113.75597419249335 48.61785003900952)
Sperry,20210730,Sentinel-2_SR,4,0.0841,0.1088,0.162,0.2176,0.2424,0.2515,0.263,0.2612,0.267,0.2725,0.4088,0.3737,-0.432375613,POINT (-113.7561212061909 48.61765193386805)
Sperry,20210730,Sentinel-2_SR,4,0.0841,0.1009,0.153,0.211,0.2443,0.2573,0.2672,0.253,0.2742,0.2725,0.4158,0.3795,-0.462025316,POINT (-113.75625588552307 48.617410434730296)
Sperry,20210730,Sentinel-2_SR,4,0.0841,0.0993,0.1542,0.2178,0.2386,0.251,0.2641,0.2668,0.2668,0.2725,0.4163,0.3792,-0.45942156,POINT (-113.75632511588448 48.61717711244629)
Sperry,20210730,Sentinel-2_SR,4,0.1196,0.1092,0.1692,0.225,0.2374,0.2537,0.2684,0.271,0.2707,0.2608,0.4192,0.3739,-0.424881033,POINT (-113.75631637472333 48.61688882641102)
Sperry,20210730,Sentinel-2_SR,4,0.1196,0.1023,0.1524,0.1958,0.2049,0.2183,0.2315,0.236,0.239,0.2608,0.3919,0.3528,-0.440014698,POINT (-113.7560707042856 48.61673978354137)
Sperry,20210730,Sentinel-2_SR,4,0.0825,0.106,0.1496,0.186,0.2042,0.2168,0.2292,0.22,0.235,0.2363,0.3955,0.355,-0.451109888,POINT (-113.75570059528849 48.616658411807805)
Sperry,20210730,Sentinel-2_SR,4,0.0825,0.1012,0.1478,0.19,0.2031,0.213,0.2276,0.2256,0.2336,0.2363,0.4047,0.363,-0.464977376,POINT (-113.75538531555505 48.61670319420586)
Sperry,20210730,Sentinel-2_SR,4,0.0712,0.0982,0.1368,0.168,0.1874,0.2031,0.2159,0.211,0.2248,0.2486,0.3913,0.3391,-0.481916304,POINT (-113.75494957288808 48.6166102493184)
Sperry,20210730,Sentinel-2_SR,4,0.0712,0.0966,0.1312,0.1626,0.1842,0.2157,0.2279,0.2308,0.2419,0.2486,0.3726,0.3237,-0.479158396,POINT (-113.75492657409367 48.616872745039856)
Sperry,20210730,Sentinel-2_SR,4,0.0825,0.1052,0.1484,0.1822,0.1935,0.2099,0.2241,0.2216,0.2285,0.2363,0.3947,0.3483,-0.453507641,POINT (-113.75520281047794 48.616912220636685)
Sperry,20210730,Sentinel-2_SR,4,0.0825,0.0969,0.1412,0.1856,0.2076,0.221,0.2367,0.23,0.2448,0.2363,0.3988,0.3581,-0.477037037,POINT (-113.7555869088471 48.61701220626789)
Sperry,20210730,Sentinel-2_SR,4,0.0723,0.0968,0.1454,0.2032,0.2208,0.2328,0.2446,0.2434,0.252,0.2545,0.3961,0.3597,-0.462973223,POINT (-113.7558651077395 48.61725489850372)
Sperry,20210730,Sentinel-2_SR,4,0.0723,0.1058,0.157,0.2154,0.2412,0.2527,0.2573,0.251,0.2642,0.2545,0.3927,0.3645,-0.428779334,POINT (-113.75562304353322 48.61758108696853)
Sperry,20210730,Sentinel-2_SR,4,0.0806,0.1166,0.165,0.2112,0.2376,0.2501,0.2594,0.2576,0.2691,0.2599,0.3838,0.3505,-0.398688047,POINT (-113.75538146416861 48.617958079076736)
Sperry,20210730,Sentinel-2_SR,4,0.0746,0.1312,0.1768,0.2124,0.1953,0.2051,0.2132,0.2518,0.2169,0.1889,0.2881,0.2635,-0.239406324,POINT (-113.75527751335652 48.61830400416846)
Sperry,20210730,Sentinel-2_SR,4,0.0847,0.118,0.1622,0.2026,0.2203,0.2318,0.2478,0.2458,0.2487,0.24,0.361,0.3282,-0.379969419,POINT (-113.75490804730121 48.618132824025125)
Sperry,20210730,Sentinel-2_SR,4,0.0847,0.1142,0.1638,0.2112,0.2268,0.2372,0.2503,0.2536,0.2588,0.24,0.372,0.3396,-0.388577828,POINT (-113.75492073392768 48.61785841504032)
Sperry,20210730,Sentinel-2_SR,4,0.079,0.1026,0.1544,0.2054,0.2257,0.2351,0.2457,0.2404,0.2491,0.2392,0.3724,0.3503,-0.413819286,POINT (-113.75505592157248 48.61757332671724)
Sperry,20210730,Sentinel-2_SR,4,0.0723,0.1034,0.1542,0.2056,0.2271,0.2353,0.245,0.2384,0.2514,0.2545,0.3759,0.3503,-0.418222977,POINT (-113.75514523003659 48.61729859363755)
Sperry,20210730,Sentinel-2_SR,4,0.079,0.0982,0.1456,0.1948,0.212,0.2233,0.2318,0.2352,0.2368,0.2392,0.3596,0.3349,-0.423594616,POINT (-113.75453077055205 48.617148773666955)
Sperry,20210730,Sentinel-2_SR,4,0.0808,0.1084,0.153,0.199,0.2204,0.2336,0.2469,0.2442,0.2553,0.2408,0.3721,0.3386,-0.417253856,POINT (-113.75387239128143 48.617212522208135)
Sperry,20210730,Sentinel-2_SR,4,0.0725,0.11,0.157,0.205,0.2232,0.2411,0.2554,0.2578,0.2657,0.2619,0.3877,0.3489,-0.423535891,POINT (-113.75343949706911 48.61681806077571)
Sperry,20210730,Sentinel-2_SR,4,0.0892,0.0948,0.1362,0.1758,0.2113,0.2422,0.256,0.26,0.2698,0.2729,0.3719,0.3238,-0.463885062,POINT (-113.7530544343183 48.61661646028284)
Sperry,20210730,Sentinel-2_SR,4,0.0892,0.1118,0.1642,0.2142,0.2298,0.2573,0.2638,0.2678,0.2721,0.2729,0.3707,0.3439,-0.386053468,POINT (-113.75281235741348 48.616942638278594)
Sperry,20210730,Sentinel-2_SR,4,0.0917,0.1126,0.1558,0.1996,0.2207,0.2384,0.2508,0.25,0.2666,0.2552,0.3735,0.3318,-0.411297941,POINT (-113.75313641431511 48.6171749809031)
Sperry,20210730,Sentinel-2_SR,4,0.0808,0.1086,0.1504,0.198,0.21,0.2211,0.2367,0.241,0.243,0.2408,0.3564,0.3247,-0.406471981,POINT (-113.75350635153704 48.61739696859078)
Sperry,20210730,Sentinel-2_SR,4,0.0808,0.1021,0.1428,0.1838,0.2013,0.2124,0.2207,0.2164,0.2315,0.2408,0.3446,0.3194,-0.414033648,POINT (-113.75401343634907 48.61753708693616)
