,geometry,Class,B2,B3,B4,B5,B6,B8,B11,B12,NDSI,image_date,site_name
5672,POINT (-121.04319580946772 48.34881239619519),3,0.4096,0.4168,0.4276,0.4228,0.4124,0.3745,0.3416,0.3406,0.0991561181434599,20210825,SouthCascade
5673,POINT (-121.0572730614382 48.35323565440257),3,0.3865,0.3868,0.3972,0.398,0.4225,0.4,0.3683,0.3472,0.0245000662163951,20210825,SouthCascade
5674,POINT (-121.05895264927895 48.35493588536451),3,0.5103,0.428,0.4332,0.434,0.4463,0.4166,0.3902,0.367,0.0461989733561476,20210825,SouthCascade
5675,POINT (-121.05820292153979 48.35564324543523),3,0.32,0.3448,0.346,0.336,0.3364,0.3015,0.2834,0.2713,0.0977395733842725,20210825,SouthCascade
5676,POINT (-121.05894781660376 48.35683406690564),3,0.3481,0.3696,0.3804,0.3564,0.3445,0.3222,0.2829,0.2755,0.1328735632183908,20210825,SouthCascade
5677,POINT (-121.06127995173664 48.35800539737055),3,0.3486,0.3618,0.3642,0.3604,0.3693,0.3417,0.319,0.2952,0.062867215041128,20210825,SouthCascade
5678,POINT (-121.06037924638937 48.35843372596673),3,0.3526,0.3646,0.3618,0.3596,0.3628,0.3261,0.31,0.2962,0.0809368514675362,20210825,SouthCascade
5679,POINT (-121.06158189299077 48.35945256985087),3,0.3603,0.362,0.3758,0.3776,0.3814,0.3539,0.3277,0.3304,0.0497317674351167,20210825,SouthCascade
5680,POINT (-121.06056917348364 48.35997499841167),3,0.4092,0.446,0.464,0.4616,0.4645,0.4284,0.3902,0.3771,0.0667304472614207,20210825,SouthCascade
5681,POINT (-121.03355812210356 48.35625818478403),3,0.3958,0.2758,0.3084,0.3078,0.3846,0.373,0.3348,0.2651,-0.0966262692433671,20210825,SouthCascade
5682,POINT (-121.04022107005707 48.357649634203774),3,0.4003,0.7968,0.7788,0.7492,0.6597,0.631,0.6213,0.6509,0.1237571398349904,20210825,SouthCascade
5683,POINT (-121.04114667860043 48.35978550483004),3,0.4342,0.5396,0.5396,0.5152,0.5714,0.5276,0.4799,0.4275,0.0585581167238842,20210825,SouthCascade
5684,POINT (-121.04132780266926 48.36075139387149),3,0.4354,0.388,0.3916,0.3834,0.4157,0.3879,0.3468,0.3186,0.0560696788241698,20210825,SouthCascade
5685,POINT (-121.03692852934138 48.360403910468506),3,0.4212,0.474,0.4696,0.4756,0.4682,0.4452,0.4002,0.4,0.0844200411805078,20210825,SouthCascade
5686,POINT (-121.03514306193362 48.3608927477647),3,0.3524,0.355,0.4016,0.396,0.3735,0.3576,0.3483,0.3452,0.0095265178444475,20210825,SouthCascade
5687,POINT (-121.03490678273421 48.36200476100495),3,0.3915,0.3558,0.3834,0.3818,0.3848,0.3758,0.3592,0.331,-0.0047552447552447,20210825,SouthCascade
5688,POINT (-121.04229949092938 48.36929826465503),3,0.5728,0.6036,0.5752,0.4952,0.5814,0.5076,0.4508,0.3774,0.1449165402124431,20210825,SouthCascade
5689,POINT (-121.03985763440681 48.36792783911956),3,0.5294,0.5424,0.5372,0.5252,0.5571,0.5259,0.4679,0.4267,0.073740473126794,20210825,SouthCascade
5690,POINT (-121.03688508310863 48.36711192481121),3,0.5817,0.5416,0.526,0.502,0.5316,0.5341,0.4679,0.4314,0.0730064388311044,20210825,SouthCascade
5691,POINT (-121.03784550669278 48.36723100711661),3,0.5075,0.3876,0.3854,0.3604,0.5389,0.4794,0.4557,0.3077,-0.0807541800071149,20210825,SouthCascade
5692,POINT (-121.03373107719975 48.36782730934221),3,0.5347,0.5264,0.5072,0.4852,0.5384,0.5236,0.4673,0.4072,0.0594746905504679,20210825,SouthCascade
5693,POINT (-121.03256892077621 48.368494408907395),3,0.5095,0.5504,0.57,0.5112,0.4099,0.3932,0.3347,0.3232,0.2437012766918992,20210825,SouthCascade
5694,POINT (-121.02757128307083 48.366484548583685),3,0.5819,0.4956,0.486,0.4752,0.5001,0.4398,0.4103,0.3735,0.0941605033668175,20210825,SouthCascade
5695,POINT (-121.02562126338813 48.365726592475724),3,0.4828,0.5424,0.5596,0.5572,0.5764,0.5449,0.5079,0.4756,0.0328477577834904,20210825,SouthCascade
5696,POINT (-121.02515572762518 48.36449372178041),3,0.4467,0.5868,0.5672,0.5624,0.5441,0.5255,0.4616,0.4471,0.1194200686760778,20210825,SouthCascade
5697,POINT (-121.02638628228117 48.367089088397734),3,0.4394,0.4708,0.4676,0.452,0.4389,0.4259,0.3988,0.3815,0.0827966881324747,20210825,SouthCascade
5698,POINT (-121.02410465297432 48.3618913351571),3,0.3954,0.3848,0.3728,0.3646,0.398,0.4146,0.4151,0.3946,-0.0378797349668709,20210825,SouthCascade
5699,POINT (-121.03158457772817 48.36649034741393),3,0.5944,0.518,0.5224,0.5352,0.5027,0.4837,0.4391,0.4475,0.082436527008672,20210825,SouthCascade
5700,POINT (-121.03519967377375 48.36300182857743),3,0.4686,0.41,0.4168,0.4104,0.4654,0.453,0.4213,0.3575,-0.013593167328281,20210825,SouthCascade
5701,POINT (-121.02392585370158 48.36253472608023),3,0.4354,0.4176,0.4152,0.414,0.4328,0.4492,0.4616,0.4243,-0.0500454959053685,20210825,SouthCascade
5702,POINT (-121.02646119847512 48.365310393850564),3,0.4635,0.452,0.4544,0.4688,0.462,0.4475,0.4052,0.3928,0.0545963602426505,20210825,SouthCascade
5703,POINT (-121.02664587187154 48.366949752812644),3,0.4394,0.5148,0.52,0.504,0.4849,0.4662,0.4336,0.4106,0.0856178827498946,20210825,SouthCascade
5704,POINT (-121.02510383986508 48.36567536819712),3,0.4995,0.5772,0.5712,0.5524,0.559,0.5166,0.4708,0.4248,0.1015267175572519,20210825,SouthCascade
5705,POINT (-121.07654618735104 48.372286232352),4,0.1377,0.173,0.1946,0.1986,0.2219,0.2525,0.2612,0.26,-0.2031321971441732,20210825,SouthCascade
5706,POINT (-121.07683736873103 48.3727328509906),4,0.1046,0.1554,0.1758,0.1886,0.2278,0.2374,0.2429,0.2415,-0.2196836555360281,20210825,SouthCascade
5707,POINT (-121.07564439307578 48.37230541187528),4,0.128,0.1462,0.1632,0.1792,0.198,0.2278,0.2289,0.2115,-0.2204745401226339,20210825,SouthCascade
5708,POINT (-121.07553715314567 48.37277432945189),4,0.115,0.1378,0.157,0.1664,0.1848,0.2158,0.2257,0.2243,-0.2418156808803301,20210825,SouthCascade
5709,POINT (-121.07467123440901 48.37321789356162),4,0.0987,0.1246,0.137,0.1442,0.1658,0.2015,0.2102,0.207,-0.2556750298685782,20210825,SouthCascade
5710,POINT (-121.07382666284428 48.37313214168832),4,0.1068,0.1274,0.157,0.1644,0.1855,0.2121,0.2285,0.2266,-0.2840685585838718,20210825,SouthCascade
5711,POINT (-121.07387664018484 48.372550379166064),4,0.1114,0.1126,0.1312,0.1378,0.171,0.2097,0.227,0.2322,-0.336866902237927,20210825,SouthCascade
5712,POINT (-121.0748046279191 48.37231980857869),4,0.1146,0.1306,0.151,0.1554,0.1869,0.2233,0.2365,0.2457,-0.2884772541541814,20210825,SouthCascade
5713,POINT (-121.0745038797329 48.371672911646414),4,0.0983,0.1136,0.1348,0.1338,0.1638,0.2262,0.2467,0.2535,-0.3694143769081321,20210825,SouthCascade
5714,POINT (-121.07522900877096 48.37121505618619),4,0.0851,0.1156,0.1362,0.1438,0.1918,0.2464,0.2647,0.2544,-0.392058900867736,20210825,SouthCascade
5715,POINT (-121.0741822201098 48.3735151789658),4,0.1068,0.1456,0.156,0.1694,0.1623,0.1817,0.1984,0.2209,-0.1534883720930232,20210825,SouthCascade
5716,POINT (-121.07226879408111 48.37321015954574),4,0.0972,0.1348,0.1528,0.1598,0.172,0.2128,0.2273,0.221,-0.2554542943938139,20210825,SouthCascade
5717,POINT (-121.07213745963921 48.372525098014),4,0.0929,0.0915,0.1136,0.1132,0.164,0.2141,0.2313,0.2403,-0.4330855018587361,20210825,SouthCascade
5718,POINT (-121.07145998322771 48.37289550002616),4,0.097,0.1126,0.1342,0.14,0.1595,0.1803,0.1909,0.1935,-0.257990115321252,20210825,SouthCascade
5719,POINT (-121.07153878407804 48.37335008879546),4,0.1024,0.1346,0.1556,0.1592,0.1742,0.2018,0.2112,0.2095,-0.2215153267784846,20210825,SouthCascade
5720,POINT (-121.07123639762747 48.37370359805102),4,0.0993,0.1544,0.1728,0.181,0.1943,0.2187,0.2316,0.2378,-0.1999999999999999,20210825,SouthCascade
5721,POINT (-121.07148064027072 48.374018693101974),4,0.0993,0.144,0.1596,0.171,0.1807,0.203,0.2072,0.2189,-0.1799544419134396,20210825,SouthCascade
5722,POINT (-121.07216443551613 48.374290943013825),4,0.078,0.128,0.149,0.158,0.1615,0.1809,0.1909,0.1997,-0.1972405142677955,20210825,SouthCascade
5723,POINT (-121.072516554754 48.37405629479927),4,0.0879,0.1388,0.155,0.1654,0.1879,0.2062,0.218,0.2171,-0.2219730941704035,20210825,SouthCascade
5724,POINT (-121.07227998301192 48.37355110558875),4,0.0972,0.1454,0.1714,0.1758,0.1775,0.2382,0.2608,0.233,-0.2840965041851304,20210825,SouthCascade
5725,POINT (-121.06802597827613 48.37471758690366),4,0.1596,0.1406,0.16,0.1628,0.1714,0.1484,0.1713,0.1632,-0.0984289836486053,20210825,SouthCascade
5726,POINT (-121.06736536713854 48.37481350840206),4,0.1222,0.1618,0.1854,0.1924,0.1944,0.1934,0.196,0.1932,-0.0955841252096143,20210825,SouthCascade
5727,POINT (-121.0678769160374 48.37510805180478),4,0.1596,0.1526,0.1818,0.1882,0.1933,0.2005,0.1982,0.2076,-0.129988597491448,20210825,SouthCascade
5728,POINT (-121.0685221387348 48.3753923140227),4,0.1069,0.134,0.1588,0.1632,0.1712,0.1775,0.1856,0.186,-0.1614518147684605,20210825,SouthCascade
5729,POINT (-121.06788209418978 48.37568517971525),4,0.0714,0.1394,0.1654,0.1716,0.1698,0.1938,0.2042,0.1932,-0.1885913853317811,20210825,SouthCascade
5730,POINT (-121.06760963721509 48.376067084635146),4,0.0997,0.1408,0.1636,0.1716,0.1733,0.1868,0.1966,0.1813,-0.1653823355068167,20210825,SouthCascade
5731,POINT (-121.06658911016774 48.37564924411891),4,0.1242,0.1512,0.1808,0.1946,0.2008,0.2014,0.2025,0.2018,-0.1450381679389313,20210825,SouthCascade
5732,POINT (-121.06603900942491 48.37536668272293),4,0.1115,0.1566,0.185,0.1962,0.2096,0.2086,0.2078,0.2058,-0.1405049396267838,20210825,SouthCascade
5733,POINT (-121.06563029359268 48.3751183692018),4,0.1115,0.1416,0.1684,0.1802,0.1767,0.1955,0.2008,0.2036,-0.1728971962616822,20210825,SouthCascade
5734,POINT (-121.0660081458691 48.374719345002106),4,0.1277,0.1482,0.1788,0.1818,0.1984,0.2082,0.214,0.2259,-0.1816675869685257,20210825,SouthCascade
5735,POINT (-121.06663535411602 48.37497792815744),4,0.1177,0.1444,0.1782,0.1912,0.2016,0.2087,0.2139,0.2109,-0.1939715322355568,20210825,SouthCascade
5736,POINT (-121.06736025909187 48.3754094732936),4,0.1233,0.1716,0.2004,0.2116,0.2122,0.2145,0.2243,0.2215,-0.1331144228340489,20210825,SouthCascade
5737,POINT (-121.06682298192362 48.37457547806581),4,0.094,0.1318,0.1546,0.1644,0.1677,0.1743,0.1741,0.1709,-0.1382804838182412,20210825,SouthCascade
5738,POINT (-121.0659669909303 48.373856229305304),4,0.1057,0.145,0.1696,0.1744,0.1887,0.2026,0.2087,0.2065,-0.1800961266610121,20210825,SouthCascade
5739,POINT (-121.06519842737373 48.3735633964018),4,0.1241,0.1406,0.1706,0.1686,0.1804,0.1975,0.2024,0.2104,-0.1801749271137026,20210825,SouthCascade
5740,POINT (-121.064632931591 48.372957167355594),4,0.1234,0.1562,0.1794,0.188,0.1937,0.1951,0.2,0.1946,-0.1229646266142616,20210825,SouthCascade
5741,POINT (-121.0643553343728 48.37346578703343),4,0.1355,0.18,0.221,0.2368,0.2345,0.2182,0.2328,0.2409,-0.127906976744186,20210825,SouthCascade
5742,POINT (-121.0646894898754 48.373909329541824),4,0.1241,0.1408,0.1662,0.1732,0.1769,0.1781,0.1873,0.182,-0.1417250838159097,20210825,SouthCascade
5743,POINT (-121.0652369965138 48.374255256942625),4,0.1348,0.1618,0.1876,0.1902,0.1861,0.1868,0.1894,0.1903,-0.0785876993166287,20210825,SouthCascade
5744,POINT (-121.06474604232424 48.37439226136313),4,0.1348,0.1658,0.1952,0.1972,0.2178,0.228,0.22,0.2098,-0.1404872991187143,20210825,SouthCascade
5745,POINT (-121.06419082787869 48.374001806074084),4,0.1386,0.1648,0.199,0.2096,0.2123,0.213,0.2241,0.2334,-0.1524813576754949,20210825,SouthCascade
5746,POINT (-121.06371787433903 48.37369526335966),4,0.1349,0.1604,0.185,0.1954,0.2273,0.2327,0.2358,0.198,-0.1903079252902575,20210825,SouthCascade
5747,POINT (-121.06292619672936 48.37350345467429),4,0.1106,0.155,0.1892,0.2094,0.2304,0.2281,0.2362,0.2197,-0.2075664621676891,20210825,SouthCascade
5748,POINT (-121.06386951984406 48.37441452230959),4,0.1386,0.1504,0.181,0.1942,0.1973,0.2115,0.2228,0.2387,-0.1939978563772776,20210825,SouthCascade
5749,POINT (-121.06373073174076 48.37314383293729),4,0.1158,0.1378,0.1646,0.1708,0.176,0.1875,0.1889,0.1874,-0.1564126109580655,20210825,SouthCascade
5750,POINT (-121.0640648802616 48.372883530844355),4,0.1027,0.1404,0.16,0.1642,0.1814,0.1928,0.2042,0.2137,-0.1851421938479396,20210825,SouthCascade
5751,POINT (-121.06345056577501 48.372777353573454),4,0.1003,0.1376,0.167,0.1798,0.1898,0.2035,0.2088,0.2133,-0.2055427251732101,20210825,SouthCascade
5752,POINT (-121.06294934445131 48.37293318844277),4,0.1169,0.1334,0.1626,0.1706,0.1889,0.2017,0.2067,0.2197,-0.2155248456336372,20210825,SouthCascade
5753,POINT (-121.06234531618873 48.37280816752228),4,0.1137,0.1332,0.1676,0.1808,0.2157,0.2212,0.2342,0.207,-0.2749047359825802,20210825,SouthCascade
5754,POINT (-121.06188266908379 48.37248278351501),4,0.116,0.1478,0.1698,0.1858,0.2032,0.2125,0.2161,0.2084,-0.1876889255289914,20210825,SouthCascade
5755,POINT (-121.06143031046855 48.3721385613687),4,0.1045,0.1418,0.171,0.1856,0.2007,0.2252,0.23,0.2186,-0.237224314147391,20210825,SouthCascade
5756,POINT (-121.06155884138803 48.37178578898349),4,0.0855,0.1426,0.1726,0.185,0.1979,0.2208,0.2249,0.2213,-0.2239455782312925,20210825,SouthCascade
5757,POINT (-121.0622373909659 48.37195020046912),4,0.1121,0.1158,0.146,0.159,0.1897,0.2121,0.2146,0.2109,-0.2990314769975787,20210825,SouthCascade
5758,POINT (-121.06314727241464 48.372277298381505),4,0.0841,0.1186,0.1472,0.1506,0.163,0.2026,0.2119,0.1926,-0.2822995461422088,20210825,SouthCascade
5759,POINT (-121.06099594879174 48.3718200264105),4,0.1045,0.1356,0.162,0.172,0.1918,0.2119,0.2261,0.194,-0.2502073541609068,20210825,SouthCascade
5760,POINT (-121.0604253645107 48.37157512402834),4,0.0891,0.1272,0.1508,0.1654,0.1723,0.1819,0.1895,0.1924,-0.1967161351436691,20210825,SouthCascade
5761,POINT (-121.0598033929592 48.37118979373489),4,0.099,0.1208,0.1444,0.162,0.1736,0.1858,0.1946,0.1887,-0.2339885859226378,20210825,SouthCascade
5762,POINT (-121.05934596901133 48.37026846036501),4,0.0982,0.1196,0.1392,0.1414,0.1377,0.1434,0.1499,0.1554,-0.112430426716141,20210825,SouthCascade
5763,POINT (-121.0591763791135 48.369758134681966),4,0.0946,0.1172,0.1252,0.1182,0.1185,0.1165,0.1264,0.1217,-0.0377668308702792,20210825,SouthCascade
5764,POINT (-121.05889883950402 48.369328292317725),4,0.0998,0.1164,0.125,0.1178,0.1222,0.1207,0.1243,0.1206,-0.0328209389281262,20210825,SouthCascade
5765,POINT (-121.05814323850011 48.369187839053396),4,0.1047,0.1136,0.1234,0.1194,0.1198,0.1209,0.1257,0.1204,-0.0505641454241537,20210825,SouthCascade
5766,POINT (-121.05751868659655 48.369335082524955),4,0.1047,0.132,0.145,0.1424,0.1384,0.1389,0.138,0.1431,-0.0222222222222222,20210825,SouthCascade
5767,POINT (-121.05746979694102 48.36983512152537),4,0.11,0.1186,0.1288,0.123,0.132,0.1267,0.1306,0.1216,-0.0481540930979133,20210825,SouthCascade
5768,POINT (-121.05849267913882 48.370189652569394),4,0.1044,0.1182,0.1338,0.1292,0.1362,0.1342,0.139,0.1293,-0.0808709175738725,20210825,SouthCascade
5769,POINT (-121.05925083326885 48.370735964909294),4,0.099,0.1162,0.149,0.1724,0.2006,0.2043,0.2117,0.1938,-0.2912473315035072,20210825,SouthCascade
5770,POINT (-121.05876246531692 48.371044191927815),4,0.1125,0.1354,0.179,0.2152,0.266,0.2666,0.2805,0.2482,-0.3488819427747055,20210825,SouthCascade
5771,POINT (-121.0578166169547 48.37113490765574),4,0.1154,0.147,0.181,0.1948,0.2081,0.2131,0.2182,0.2156,-0.1949616648411829,20210825,SouthCascade
5772,POINT (-121.05695564605757 48.37077695196948),4,0.1193,0.1404,0.1582,0.1594,0.1757,0.1727,0.1752,0.1671,-0.1102661596958174,20210825,SouthCascade
5773,POINT (-121.05651365963035 48.37017927328445),4,0.1117,0.1356,0.1696,0.1836,0.1961,0.1906,0.2011,0.1838,-0.1945351945351945,20210825,SouthCascade
5774,POINT (-121.05669626994448 48.369199753574236),4,0.1209,0.1476,0.1572,0.1558,0.1703,0.1664,0.175,0.1587,-0.0849349039057656,20210825,SouthCascade
5775,POINT (-121.05612574353269 48.368954837389005),4,0.1163,0.1552,0.1754,0.1848,0.1919,0.1906,0.1949,0.1869,-0.1133961725221365,20210825,SouthCascade
5776,POINT (-121.05559635586198 48.36863457372963),4,0.1337,0.165,0.198,0.2158,0.2444,0.2445,0.2557,0.2431,-0.2155930591870691,20210825,SouthCascade
5777,POINT (-121.05768843203555 48.36820314840575),4,0.1088,0.1218,0.1504,0.1532,0.1947,0.2182,0.2317,0.2244,-0.3108910891089109,20210825,SouthCascade
5778,POINT (-121.0582076344702 48.36760380564994),4,0.12,0.1522,0.1858,0.2076,0.2191,0.2331,0.2357,0.2332,-0.2152616653776746,20210825,SouthCascade
5779,POINT (-121.05877556922435 48.36814667946949),4,0.1048,0.135,0.1632,0.172,0.1869,0.23,0.2549,0.2426,-0.3075147473711208,20210825,SouthCascade
5780,POINT (-121.0623556750798 48.369035525315766),4,0.116,0.1458,0.1754,0.195,0.2156,0.2376,0.2504,0.2531,-0.2640080767289248,20210825,SouthCascade
5781,POINT (-121.0630521839257 48.369225612633585),4,0.0995,0.148,0.1842,0.193,0.2109,0.2291,0.2361,0.2363,-0.2293673522520177,20210825,SouthCascade
5782,POINT (-121.06365103453963 48.36947734731814),4,0.1134,0.1254,0.1554,0.1644,0.2002,0.2301,0.2411,0.2578,-0.3156889495225102,20210825,SouthCascade
5783,POINT (-121.06428842197634 48.369013250515394),4,0.1217,0.1262,0.1416,0.1472,0.1676,0.197,0.2091,0.2097,-0.2472412764688338,20210825,SouthCascade
5784,POINT (-121.0653036238715 48.36885396607632),4,0.1165,0.131,0.1578,0.161,0.1812,0.2192,0.2258,0.2319,-0.265695067264574,20210825,SouthCascade
5785,POINT (-121.06612610046201 48.36922384564775),4,0.1073,0.121,0.1468,0.1536,0.1815,0.2202,0.2367,0.2513,-0.3234554095610847,20210825,SouthCascade
5786,POINT (-121.06694602662364 48.36965708454471),4,0.1333,0.1842,0.2154,0.2336,0.2493,0.2609,0.2722,0.2731,-0.1928133216476774,20210825,SouthCascade
5787,POINT (-121.06585102373217 48.36826142023886),4,0.1187,0.1428,0.1722,0.184,0.2172,0.2476,0.2574,0.264,-0.2863568215892054,20210825,SouthCascade
5788,POINT (-121.06500543939724 48.367992580693176),4,0.1208,0.1328,0.1588,0.1726,0.1966,0.2233,0.2284,0.2421,-0.2646733111849391,20210825,SouthCascade
5789,POINT (-121.06420613923376 48.36799088574514),4,0.1213,0.1362,0.1604,0.1702,0.196,0.2244,0.2383,0.2331,-0.272630173564753,20210825,SouthCascade
5790,POINT (-121.06322437437218 48.36849951138914),4,0.1221,0.1554,0.1832,0.1982,0.2032,0.2169,0.228,0.2349,-0.189358372456964,20210825,SouthCascade
5791,POINT (-121.06450172085668 48.36844640676018),4,0.121,0.1454,0.1688,0.1778,0.2136,0.2351,0.2508,0.2525,-0.2660272589601212,20210825,SouthCascade
5792,POINT (-121.06326546913043 48.36725109947037),4,0.116,0.1422,0.1714,0.1816,0.2027,0.2296,0.2383,0.25,-0.2525624178712221,20210825,SouthCascade
5793,POINT (-121.06212694131906 48.367871028522586),4,0.1167,0.1586,0.1864,0.2054,0.2242,0.238,0.2465,0.2482,-0.2169834608738583,20210825,SouthCascade
5794,POINT (-121.06026882972101 48.36675961027702),4,0.1103,0.1808,0.2078,0.2274,0.2417,0.2475,0.2508,0.2423,-0.1621872103799815,20210825,SouthCascade
5795,POINT (-121.06042044344584 48.36724424435448),4,0.0944,0.1214,0.1396,0.1494,0.1652,0.1707,0.1799,0.1781,-0.1941586458679057,20210825,SouthCascade
5796,POINT (-121.06038701114872 48.36783333747268),4,0.0748,0.0983,0.1288,0.1416,0.1666,0.1695,0.1852,0.1658,-0.3065255731922399,20210825,SouthCascade
5797,POINT (-121.06052063623146 48.36829228537881),4,0.0861,0.104,0.1338,0.1528,0.1636,0.1641,0.1816,0.1833,-0.2717086834733894,20210825,SouthCascade
5798,POINT (-121.05816916003333 48.36667735912655),4,0.1116,0.1412,0.1692,0.1866,0.221,0.2574,0.2646,0.2617,-0.3040906850665352,20210825,SouthCascade
5799,POINT (-121.05877571396292 48.36603520262123),4,0.1197,0.1592,0.1908,0.2138,0.2161,0.2347,0.2503,0.2495,-0.2224664224664224,20210825,SouthCascade
5800,POINT (-121.05943104779332 48.36606604272625),4,0.1073,0.1572,0.1788,0.1904,0.2043,0.2368,0.2546,0.2396,-0.2365225837785332,20210825,SouthCascade
5801,POINT (-121.05794050708354 48.36574748303305),4,0.1649,0.1796,0.2124,0.2196,0.2514,0.2595,0.2638,0.2451,-0.1898962562020748,20210825,SouthCascade
5802,POINT (-121.05841085302784 48.36494435227251),4,0.1796,0.2374,0.2644,0.2714,0.2893,0.3147,0.3204,0.3146,-0.1487988526353532,20210825,SouthCascade
5803,POINT (-121.05920495042595 48.3648381975727),4,0.1607,0.1856,0.2058,0.2274,0.2531,0.2799,0.2916,0.2722,-0.2221290863369657,20210825,SouthCascade
5804,POINT (-121.05993479454993 48.364908420156034),4,0.1407,0.17,0.2004,0.216,0.2399,0.2493,0.2542,0.244,-0.1984912776991984,20210825,SouthCascade
5805,POINT (-121.06064151218385 48.365079673973376),4,0.148,0.1796,0.202,0.2132,0.2271,0.229,0.2291,0.2333,-0.121115732811353,20210825,SouthCascade
5806,POINT (-121.05857530169557 48.365346785698506),4,0.1431,0.1748,0.2028,0.2122,0.2555,0.2718,0.2799,0.2711,-0.2311414119199471,20210825,SouthCascade
5807,POINT (-121.05727234602219 48.36556422519035),4,0.1476,0.1976,0.24,0.25,0.2613,0.2719,0.2772,0.2636,-0.1676495366470092,20210825,SouthCascade
5808,POINT (-121.05775278871776 48.36708833532929),4,0.1146,0.175,0.2042,0.2236,0.2272,0.2646,0.2716,0.2694,-0.2163009404388715,20210825,SouthCascade
5809,POINT (-121.05731829649505 48.368646660145636),4,0.1051,0.1256,0.1356,0.1316,0.1374,0.1418,0.1473,0.135,-0.0795163063393184,20210825,SouthCascade
