geometry,Class,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,NDSI,image_date,site_name
POINT (-113.757056513529 48.61923831246425),1,0.49288250000000006,0.52151,0.5687275,0.5994175,0.587565,0.21697500000000003,0.2145825,1.0346600000000001,0.4476917153757306,20210722,Sperry
POINT (-113.75691390951145 48.619430471569224),1,0.49288250000000006,0.52151,0.5687275,0.5994175,0.587565,0.21697500000000003,0.2145825,1.0346600000000001,0.4476917153757306,20210722,Sperry
POINT (-113.75670643835154 48.61963727189119),1,0.50083,0.531795,0.5795625000000001,0.60918,0.5922675000000001,0.21694750000000002,0.21450000000000002,1.0343300000000002,0.45525479906090327,20210722,Sperry
POINT (-113.75656360022771 48.61980548694647),1,0.5235175000000001,0.5545925,0.6012875000000001,0.6310975000000001,0.605275,0.216425,0.21450000000000002,1.0314975000000002,0.47065747435681865,20210722,Sperry
POINT (-113.75635704768466 48.620108059213784),1,0.513425,0.5441425000000001,0.5900125,0.6174850000000001,0.59521,0.21639750000000002,0.2143625,1.0314150000000002,0.46330650661574135,20210722,Sperry
POINT (-113.75603271515162 48.620181264405495),1,0.47693250000000004,0.50721,0.5500275,0.5773625,0.5641075000000001,0.21719500000000003,0.21527000000000002,1.033395,0.4338148320728341,20210722,Sperry
POINT (-113.7566981789605 48.62027901327822),1,0.53427,0.5668300000000001,0.6168800000000001,0.6463325000000001,0.61743,0.21659000000000003,0.21444500000000002,1.0295450000000002,0.48026923584532133,20210722,Sperry
POINT (-113.75689416401723 48.62037874895374),1,0.5346000000000001,0.568315,0.6155600000000001,0.6462775000000001,0.6178975000000001,0.216205,0.21397750000000001,1.028445,0.4801296039145673,20210722,Sperry
POINT (-113.75719687559845 48.620310421502836),1,0.53856,0.5718075,0.6209775000000001,0.65307,0.6258450000000001,0.21606750000000002,0.21370250000000002,1.0277850000000002,0.48373743347131876,20210722,Sperry
POINT (-113.75743471998067 48.62025673489773),1,0.5408975,0.57464,0.6278800000000001,0.661375,0.6338475,0.216095,0.21406000000000003,1.0285000000000002,0.4879113717823395,20210722,Sperry
POINT (-113.75759320560607 48.62021296233008),1,0.5408975,0.57464,0.6278800000000001,0.661375,0.6338475,0.216095,0.21406000000000003,1.0285000000000002,0.4879113717823395,20210722,Sperry
POINT (-113.75778687950024 48.62007326245549),1,0.5461225000000001,0.580855,0.62975,0.66429,0.63646,0.21573750000000003,0.21364750000000002,1.0286375,0.4896731175800943,20210722,Sperry
POINT (-113.75811741428268 48.61989466916823),1,0.5442800000000001,0.5789850000000001,0.6310150000000001,0.6639325,0.6366525000000001,0.21579250000000003,0.21386750000000002,1.0292975000000002,0.49033871334394175,20210722,Sperry
POINT (-113.7579428175984 48.61976611174247),1,0.53746,0.571065,0.6217750000000001,0.6548575000000001,0.6293375000000001,0.21650750000000002,0.2143075,1.029325,0.48344979168716995,20210722,Sperry
POINT (-113.75765964974245 48.61961407122769),1,0.515735,0.5480750000000001,0.5958975000000001,0.6271375,0.6045600000000001,0.216205,0.2146375,1.0307000000000002,0.46754258237106777,20210722,Sperry
POINT (-113.7574125973496 48.61946187696461),1,0.5016550000000001,0.5333075,0.5803600000000001,0.61226,0.596145,0.21639750000000002,0.2146925,1.03268,0.45680461118972837,20210722,Sperry
POINT (-113.75718073188693 48.619386239677155),1,0.49288250000000006,0.52151,0.5687275,0.5994175,0.587565,0.21697500000000003,0.2145825,1.0346600000000001,0.4476917153757306,20210722,Sperry
POINT (-113.75703122842734 48.61961195030776),1,0.5144150000000001,0.54505,0.5914425000000001,0.6213900000000001,0.6014525000000001,0.21678250000000002,0.21417000000000003,1.0318275000000001,0.4635590336849269,20210722,Sperry
POINT (-113.75683917181775 48.619919251530874),1,0.5235175000000001,0.5545925,0.6012875000000001,0.6310975000000001,0.605275,0.216425,0.21450000000000002,1.0314975000000002,0.47065747435681865,20210722,Sperry
POINT (-113.75667378748479 48.619996574130575),1,0.5235175000000001,0.5545925,0.6012875000000001,0.6310975000000001,0.605275,0.216425,0.21450000000000002,1.0314975000000002,0.47065747435681865,20210722,Sperry
POINT (-113.75707219384267 48.62011460677589),1,0.5375425,0.5724950000000001,0.6220775000000001,0.6540325,0.626615,0.21634250000000002,0.2143625,1.0284725000000001,0.48392810286014176,20210722,Sperry
POINT (-113.75738870160247 48.61997917575459),1,0.532675,0.5662525,0.6164125,0.6486425,0.6235900000000001,0.21681000000000003,0.21408750000000001,1.0293800000000002,0.47958678504241053,20210722,Sperry
POINT (-113.75756834553789 48.61988263570587),1,0.532675,0.5662525,0.6164125,0.6486425,0.6235900000000001,0.21681000000000003,0.21408750000000001,1.0293800000000002,0.47958678504241053,20210722,Sperry
POINT (-113.75724790930141 48.61961103084126),1,0.5144150000000001,0.54505,0.5914425000000001,0.6213900000000001,0.6014525000000001,0.21678250000000002,0.21417000000000003,1.0318275000000001,0.4635590336849269,20210722,Sperry
POINT (-113.75715660274523 48.61987959449671),1,0.529155,0.56254,0.6108575,0.641575,0.6167425000000001,0.21661750000000002,0.2142525,1.0298200000000002,0.4764373546028581,20210722,Sperry
POINT (-113.7574222717633 48.6197156456135),1,0.515735,0.5480750000000001,0.5958975000000001,0.6271375,0.6045600000000001,0.216205,0.2146375,1.0307000000000002,0.46754258237106777,20210722,Sperry
POINT (-113.75786790493953 48.61848333274979),1,0.44973500000000005,0.477455,0.5170275000000001,0.5401,0.52712,0.21637,0.2147475,1.0405175,0.40995162923244216,20210722,Sperry
POINT (-113.75815839188678 48.61847371970162),1,0.43997250000000004,0.46543750000000006,0.5052575,0.529155,0.5196125,0.21648000000000003,0.2143075,1.0356225000000001,0.40011430748714044,20210722,Sperry
POINT (-113.75839235343426 48.6184978526894),1,0.43997250000000004,0.46543750000000006,0.5052575,0.529155,0.5196125,0.21648000000000003,0.2143075,1.0356225000000001,0.40011430748714044,20210722,Sperry
POINT (-113.75873956954413 48.618475431449745),1,0.43749750000000004,0.46112000000000003,0.49491750000000007,0.5174125,0.5077325,0.215655,0.21389500000000003,1.0330375,0.39301056542435864,20210722,Sperry
POINT (-113.75903669921293 48.618499293622605),1,0.44022000000000006,0.46505250000000004,0.5066325,0.5315200000000001,0.5225000000000001,0.21639750000000002,0.21450000000000002,1.032405,0.4014148790506618,20210722,Sperry
POINT (-113.75931410643467 48.61844366201261),1,0.45083500000000004,0.4741,0.5137,0.5334725,0.51546,0.2144175,0.21296,1.0327075000000001,0.4110359935037957,20210722,Sperry
POINT (-113.75964282057234 48.618467387535254),1,0.45083500000000004,0.4741,0.5137,0.5334725,0.51546,0.2144175,0.21296,1.0327075000000001,0.4110359935037957,20210722,Sperry
POINT (-113.76002263992036 48.618549529475075),1,0.46708750000000004,0.48735500000000004,0.5120775000000001,0.526185,0.49302000000000007,0.21276750000000003,0.21205250000000003,1.0334500000000002,0.4129296608240383,20210722,Sperry
POINT (-113.76027070569555 48.61872437648172),1,0.4962925,0.5240675,0.5606425,0.5830275,0.555775,0.21606750000000002,0.2143075,1.03906,0.4436340461690979,20210722,Sperry
POINT (-113.76047471877645 48.61891616504835),1,0.52305,0.5537125,0.6033225000000001,0.6336825,0.6115175,0.2177725,0.215765,1.041535,0.4695558979168062,20210722,Sperry
POINT (-113.76029931500875 48.61906769418451),1,0.52305,0.5537125,0.6033225000000001,0.6336825,0.6115175,0.2177725,0.215765,1.041535,0.4695558979168062,20210722,Sperry
POINT (-113.76015243886982 48.61890497889572),1,0.52305,0.5537125,0.6033225000000001,0.6336825,0.6115175,0.2177725,0.215765,1.041535,0.4695558979168062,20210722,Sperry
POINT (-113.75998665404455 48.61874653279491),1,0.5027550000000001,0.5332525,0.5811850000000001,0.609565,0.5897100000000001,0.21730500000000003,0.21546250000000003,1.0358150000000002,0.45571015291362443,20210722,Sperry
POINT (-113.75958751667852 48.618626778392475),1,0.48383500000000007,0.5153225,0.563915,0.5956225,0.5860525000000001,0.2179375,0.21549000000000001,1.0334775,0.44250993633709684,20210722,Sperry
POINT (-113.75932901785045 48.61867814164609),1,0.48383500000000007,0.5153225,0.563915,0.5956225,0.5860525000000001,0.2179375,0.21549000000000001,1.0334775,0.44250993633709684,20210722,Sperry
POINT (-113.75901880590344 48.61860826493604),1,0.44022000000000006,0.46505250000000004,0.5066325,0.5315200000000001,0.5225000000000001,0.21639750000000002,0.21450000000000002,1.032405,0.4014148790506618,20210722,Sperry
POINT (-113.75872248790645 48.618668164382605),1,0.47602500000000003,0.5065775,0.557755,0.5896,0.5823950000000001,0.2179375,0.21595750000000002,1.0316075,0.43808274541780406,20210722,Sperry
POINT (-113.75841912212421 48.618652704174416),1,0.48837250000000004,0.5198050000000001,0.5711475,0.60335,0.5924050000000001,0.21791000000000002,0.21562750000000003,1.0327075000000001,0.44767016345450106,20210722,Sperry
POINT (-113.75806546647486 48.61866258668235),1,0.48837250000000004,0.5198050000000001,0.5711475,0.60335,0.5924050000000001,0.21791000000000002,0.21562750000000003,1.0327075000000001,0.44767016345450106,20210722,Sperry
POINT (-113.75776894530267 48.61870154263802),1,0.49049000000000004,0.5219775000000001,0.5730725000000001,0.6052475,0.5944125,0.21774500000000002,0.21554500000000001,1.0353750000000002,0.44931668811072084,20210722,Sperry
POINT (-113.7576194907766 48.618924155300945),1,0.4875475,0.5185675000000001,0.5664725,0.5987575,0.5917450000000001,0.21697500000000003,0.21543500000000002,1.035045,0.4461020042823546,20210722,Sperry
POINT (-113.75749497763842 48.61911315564854),1,0.4875475,0.5185675000000001,0.5664725,0.5987575,0.5917450000000001,0.21697500000000003,0.21543500000000002,1.035045,0.4461020042823546,20210722,Sperry
POINT (-113.75743322646628 48.61926000668751),1,0.5016550000000001,0.5333075,0.5803600000000001,0.61226,0.596145,0.21639750000000002,0.2146925,1.03268,0.45680461118972837,20210722,Sperry
POINT (-113.75775028137465 48.619384307047206),1,0.5122425,0.54417,0.59301,0.6251850000000001,0.606265,0.21661750000000002,0.21455500000000002,1.0316075,0.464895893481879,20210722,Sperry
POINT (-113.75800437246036 48.61952981585223),1,0.523545,0.5560775,0.6043675000000001,0.6343150000000001,0.6123700000000001,0.215985,0.21395000000000003,1.0302600000000002,0.4734336763769234,20210722,Sperry
POINT (-113.75822688092022 48.619675458735024),1,0.535425,0.5693325,0.6177875,0.6499075000000001,0.62436,0.215985,0.2141975,1.0299850000000002,0.48190903393911416,20210722,Sperry
POINT (-113.75842363671232 48.619770951775536),1,0.5442800000000001,0.5789850000000001,0.6310150000000001,0.6639325,0.6366525000000001,0.21579250000000003,0.21386750000000002,1.0292975000000002,0.49033871334394175,20210722,Sperry
POINT (-113.7586203934321 48.619866444605925),1,0.551705,0.5855575000000001,0.6378075000000001,0.6697350000000001,0.6408050000000001,0.21593,0.21342750000000002,1.0294625000000002,0.49415364793042366,20210722,Sperry
POINT (-113.75887449043562 48.62001195240128),1,0.5577825000000001,0.591415,0.6380825000000001,0.6713575,0.64251,0.21557250000000003,0.2134,1.0290225000000002,0.4949423361896785,20210722,Sperry
POINT (-113.75882840520231 48.61981948776901),1,0.551705,0.5855575000000001,0.6378075000000001,0.6697350000000001,0.6408050000000001,0.21593,0.21342750000000002,1.0294625000000002,0.49415364793042366,20210722,Sperry
POINT (-113.75863043092775 48.619598352276405),1,0.5401275000000001,0.5746675,0.6262850000000001,0.658405,0.6330225,0.21661750000000002,0.21417000000000003,1.0299575,0.4860200319728557,20210722,Sperry
POINT (-113.75832604534823 48.61947818824702),1,0.535425,0.5693325,0.6177875,0.6499075000000001,0.62436,0.215985,0.2141975,1.0299850000000002,0.48190903393911416,20210722,Sperry
POINT (-113.7581097729629 48.619324142734186),1,0.5202175,0.553355,0.6045600000000001,0.6382475000000001,0.6199325000000001,0.21686500000000003,0.2146925,1.030755,0.4719785738198862,20210722,Sperry
POINT (-113.75785547976214 48.61915769401721),1,0.49887750000000003,0.5311075000000001,0.5796725,0.614295,0.6049725,0.21730500000000003,0.21524250000000003,1.032955,0.45467720230495834,20210722,Sperry
POINT (-113.75778364532843 48.618915080836345),1,0.49887750000000003,0.5311075000000001,0.5796725,0.614295,0.6049725,0.21730500000000003,0.21524250000000003,1.032955,0.45467720230495834,20210722,Sperry
POINT (-113.75805502263357 48.61888879684327),1,0.48837250000000004,0.5198050000000001,0.5711475,0.60335,0.5924050000000001,0.21791000000000002,0.21562750000000003,1.0327075000000001,0.44767016345450106,20210722,Sperry
POINT (-113.75832036713385 48.61889185556462),1,0.48837250000000004,0.5198050000000001,0.5711475,0.60335,0.5924050000000001,0.21791000000000002,0.21562750000000003,1.0327075000000001,0.44767016345450106,20210722,Sperry
POINT (-113.75855995775416 48.61884476415524),1,0.47602500000000003,0.5065775,0.557755,0.5896,0.5823950000000001,0.2179375,0.21595750000000002,1.0316075,0.43808274541780406,20210722,Sperry
POINT (-113.75880639287185 48.61885209038072),1,0.47602500000000003,0.5065775,0.557755,0.5896,0.5823950000000001,0.2179375,0.21595750000000002,1.0316075,0.43808274541780406,20210722,Sperry
POINT (-113.7592487704719 48.61887114482678),1,0.47066250000000004,0.5010775000000001,0.5515675000000001,0.5855025,0.5810475,0.21810250000000003,0.216425,1.0319925,0.4332571101900815,20210722,Sperry
POINT (-113.75902205714961 48.61894331270763),1,0.49612750000000005,0.5302825000000001,0.58377,0.6191075,0.6108300000000001,0.2177175,0.21527000000000002,1.03136,0.45671641791044776,20210722,Sperry
POINT (-113.75952638363448 48.61883645346798),1,0.48383500000000007,0.5153225,0.563915,0.5956225,0.5860525000000001,0.2179375,0.21549000000000001,1.0334775,0.44250993633709684,20210722,Sperry
POINT (-113.75976719506896 48.61891500220326),1,0.5154875000000001,0.5466175000000001,0.5935600000000001,0.6250475000000001,0.6080525000000001,0.2174975,0.2156,1.0366675,0.4636693452683688,20210722,Sperry
POINT (-113.76001566828062 48.61913173138585),1,0.5177975,0.5487075,0.5962825,0.6267525,0.6069525,0.2172225,0.21507750000000003,1.0361725000000002,0.46595902913934156,20210722,Sperry
POINT (-113.75968050971879 48.61909546877238),1,0.5003350000000001,0.5332525,0.5815425000000001,0.6147900000000001,0.6034050000000001,0.2177175,0.21538000000000002,1.0332575000000002,0.45520231213872836,20210722,Sperry
POINT (-113.75945257531822 48.61904199435216),1,0.5003350000000001,0.5332525,0.5815425000000001,0.6147900000000001,0.6034050000000001,0.2177175,0.21538000000000002,1.0332575000000002,0.45520231213872836,20210722,Sperry
POINT (-113.75918099311143 48.61904734161578),1,0.49612750000000005,0.5302825000000001,0.58377,0.6191075,0.6108300000000001,0.2177175,0.21527000000000002,1.03136,0.45671641791044776,20210722,Sperry
POINT (-113.7588846719397 48.61910724113271),1,0.49612750000000005,0.5302825000000001,0.58377,0.6191075,0.6108300000000001,0.2177175,0.21527000000000002,1.03136,0.45671641791044776,20210722,Sperry
POINT (-113.75863762642089 48.619037093423785),1,0.5049,0.5410625,0.5955400000000001,0.6336550000000001,0.62546,0.2175525,0.21532500000000002,1.0307825000000002,0.4648763824534109,20210722,Sperry
POINT (-113.7583789220243 48.619067513205515),1,0.508255,0.5426300000000001,0.5924325,0.62909,0.618805,0.2176625,0.21546250000000003,1.03136,0.46262475388688984,20210722,Sperry
POINT (-113.75814495758942 48.61904337961175),1,0.508255,0.5426300000000001,0.5924325,0.62909,0.618805,0.2176625,0.21546250000000003,1.03136,0.46262475388688984,20210722,Sperry
POINT (-113.75852660234268 48.619313992008586),1,0.5291825,0.5621,0.61204,0.6464975000000001,0.629475,0.21670000000000003,0.21439000000000002,1.0304250000000001,0.47703743031590123,20210722,Sperry
POINT (-113.75888066991408 48.6193459897749),1,0.5291825,0.5621,0.61204,0.6464975000000001,0.629475,0.21670000000000003,0.21439000000000002,1.0304250000000001,0.47703743031590123,20210722,Sperry
POINT (-113.75932264608367 48.61932316371512),1,0.51546,0.5478550000000001,0.5974100000000001,0.6297225000000001,0.612315,0.21692000000000003,0.21472000000000002,1.0327350000000002,0.4672430095907065,20210722,Sperry
POINT (-113.75967630861827 48.619313277631385),1,0.51546,0.5478550000000001,0.5974100000000001,0.6297225000000001,0.612315,0.21692000000000003,0.21472000000000002,1.0327350000000002,0.4672430095907065,20210722,Sperry
POINT (-113.76018850415696 48.619365537095575),1,0.5179075000000001,0.5463975000000001,0.594605,0.62348,0.5987575,0.21810250000000003,0.21615,1.0415075,0.46326938043515037,20210722,Sperry
POINT (-113.76054339093122 48.61948129187103),1,0.45069750000000003,0.48174500000000003,0.5285225,0.5516775,0.5359475,0.2540175,0.24296250000000003,1.0526175000000002,0.35078718020804045,20210722,Sperry
POINT (-113.759891570326 48.61936261773276),1,0.5177975,0.5487075,0.5962825,0.6267525,0.6069525,0.2172225,0.21507750000000003,1.0361725000000002,0.46595902913934156,20210722,Sperry
POINT (-113.75949507155805 48.6195150890895),1,0.5307225000000001,0.5636125000000001,0.610665,0.6430600000000001,0.6210600000000001,0.21639750000000002,0.21397750000000001,1.0318,0.47670822942643387,20210722,Sperry
POINT (-113.75915367571604 48.61948722740117),1,0.53702,0.5699925,0.6201800000000001,0.6510625000000001,0.6287050000000001,0.21623250000000002,0.21392250000000002,1.03037,0.4829524905474272,20210722,Sperry
POINT (-113.75902171188427 48.61955899076543),1,0.53702,0.5699925,0.6201800000000001,0.6510625000000001,0.6287050000000001,0.21623250000000002,0.21392250000000002,1.03037,0.4829524905474272,20210722,Sperry
POINT (-113.75909274092075 48.619717842691905),1,0.5504125000000001,0.5843475,0.6350575,0.6674525000000001,0.6400075000000001,0.215765,0.21353750000000002,1.0297925,0.4928084294902874,20210722,Sperry
POINT (-113.7592645567466 48.619846947057425),1,0.5504125000000001,0.5843475,0.6350575,0.6674525000000001,0.6400075000000001,0.215765,0.21353750000000002,1.0297925,0.4928084294902874,20210722,Sperry
POINT (-113.75939313001916 48.620076754771155),1,0.55825,0.5944400000000001,0.6488900000000001,0.6835125000000001,0.6576075,0.21664500000000003,0.2143625,1.0279225,0.49939632712715254,20210722,Sperry
POINT (-113.75934466588694 48.62029056433459),1,0.5713950000000001,0.6072825000000001,0.6616500000000001,0.6961625,0.66693,0.21615,0.21439000000000002,1.0299575,0.5075187969924811,20210722,Sperry
POINT (-113.75949737064938 48.62040299730825),1,0.5713950000000001,0.6072825000000001,0.6616500000000001,0.6961625,0.66693,0.21615,0.21439000000000002,1.0299575,0.5075187969924811,20210722,Sperry
POINT (-113.7566239806714 48.62181408500791),1,0.5335825000000001,0.5679025000000001,0.6137175,0.6460575000000001,0.6237825,0.215875,0.21389500000000003,1.0272625000000002,0.4795637617263897,20210722,Sperry
POINT (-113.75631174253566 48.62153479177315),1,0.5162575,0.5467550000000001,0.5901775,0.617815,0.5942750000000001,0.21590250000000002,0.21351000000000003,1.0276750000000001,0.46431495633187775,20210722,Sperry
POINT (-113.75836484188447 48.62218365409532),1,0.5397975,0.5709000000000001,0.6233425,0.6497700000000001,0.61094,0.21516000000000002,0.21287750000000003,1.0269875000000002,0.4867993834246171,20210722,Sperry
POINT (-113.75963516634734 48.6202809490028),1,0.5713950000000001,0.6072825000000001,0.6616500000000001,0.6961625,0.66693,0.21615,0.21439000000000002,1.0299575,0.5075187969924811,20210722,Sperry
POINT (-113.75956393189156 48.6201011560893),1,0.55825,0.5944400000000001,0.6488900000000001,0.6835125000000001,0.6576075,0.21664500000000003,0.2143625,1.0279225,0.49939632712715254,20210722,Sperry
POINT (-113.75960636206032 48.61991669010518),1,0.5493950000000001,0.5840725000000001,0.6318950000000001,0.6654175000000001,0.64031,0.21645250000000002,0.21389500000000003,1.0308925,0.48970793218580827,20210722,Sperry
POINT (-113.75953533098786 48.619757838068644),1,0.5493950000000001,0.5840725000000001,0.6318950000000001,0.6654175000000001,0.64031,0.21645250000000002,0.21389500000000003,1.0308925,0.48970793218580827,20210722,Sperry
POINT (-113.75972321165986 48.61958950451988),1,0.53273,0.56562,0.615175,0.6444350000000001,0.6186125,0.2171675,0.2144175,1.03499,0.4781775531106486,20210722,Sperry
POINT (-113.75993786423349 48.6195760229738),1,0.53273,0.56562,0.615175,0.6444350000000001,0.6186125,0.2171675,0.2144175,1.03499,0.4781775531106486,20210722,Sperry
POINT (-113.76027885501324 48.61956200092502),1,0.5201075000000001,0.5512100000000001,0.5985925000000001,0.6279075000000001,0.6083825,0.21752500000000002,0.21535250000000003,1.0402425000000002,0.4669272500589683,20210722,Sperry
POINT (-113.76057701339253 48.61969056337234),1,0.5371575000000001,0.5609175000000001,0.602855,0.6351125000000001,0.6142125,0.21934,0.21769000000000002,1.0523975,0.46645260552545326,20210722,Sperry
POINT (-113.76095081412251 48.61980204825734),1,0.44173250000000003,0.46527250000000003,0.516285,0.53086,0.520135,0.2816,0.27233250000000003,1.0703550000000002,0.2941338664093196,20210722,Sperry
POINT (-113.7610860403695 48.62006533343812),1,0.5036900000000001,0.5343525,0.5798650000000001,0.60885,0.5924325,0.25168,0.24582250000000003,1.0674675,0.3946689595872743,20210722,Sperry
POINT (-113.76138461302703 48.62023577621715),1,0.46697750000000005,0.49648500000000007,0.5314650000000001,0.5545650000000001,0.5489,0.26895,0.25847250000000005,1.0737100000000002,0.32797361368789946,20210722,Sperry
POINT (-113.7616264569934 48.62041902671158),1,0.46697750000000005,0.49648500000000007,0.5314650000000001,0.5545650000000001,0.5489,0.26895,0.25847250000000005,1.0737100000000002,0.32797361368789946,20210722,Sperry
POINT (-113.76182383817715 48.62057733762678),1,0.42303250000000003,0.45419000000000004,0.5114725,0.5305850000000001,0.5217025000000001,0.2865225,0.27615500000000004,1.0754425,0.28189399682955407,20210722,Sperry
POINT (-113.76202806892545 48.62079006760648),1,0.5272575,0.5588550000000001,0.6083825,0.6388250000000001,0.619905,0.23298000000000002,0.22811250000000002,1.0676875000000001,0.4461840169962412,20210722,Sperry
POINT (-113.76223812818544 48.620952512435494),1,0.3564275,0.38106750000000006,0.440605,0.4540525,0.46024000000000004,0.334125,0.3107225,1.097085,0.13744143120829194,20210722,Sperry
POINT (-113.7623978966955 48.621140303069254),1,0.49824500000000005,0.5260475,0.5606975000000001,0.582285,0.5624300000000001,0.24873750000000003,0.2413675,1.0758275000000002,0.3854046340966229,20210722,Sperry
POINT (-113.76213130848863 48.621011607419376),1,0.52525,0.5547850000000001,0.599665,0.6266975,0.6047800000000001,0.2176625,0.21623250000000002,1.0623525,0.4673799670266815,20210722,Sperry
POINT (-113.76180114231747 48.620841300399896),1,0.55693,0.5891875000000001,0.6381925,0.6708625,0.6497425000000001,0.21818500000000002,0.21615,1.0526725000000001,0.49044667801290903,20210722,Sperry
POINT (-113.76193494560809 48.62095800064376),1,0.5272575,0.5588550000000001,0.6083825,0.6388250000000001,0.619905,0.23298000000000002,0.22811250000000002,1.0676875000000001,0.4461840169962412,20210722,Sperry
POINT (-113.76155265223804 48.62062457133642),1,0.5362775000000001,0.5740900000000001,0.6369,0.6722375,0.6531525,0.21969750000000002,0.21708500000000003,1.061995,0.4870461331021863,20210722,Sperry
POINT (-113.76140576783264 48.62046185542907),1,0.5362775000000001,0.5740900000000001,0.6369,0.6722375,0.6531525,0.21969750000000002,0.21708500000000003,1.061995,0.4870461331021863,20210722,Sperry
POINT (-113.76118947851268 48.620307813382944),1,0.5419425000000001,0.5784900000000001,0.638055,0.6738050000000001,0.6576900000000001,0.21573750000000003,0.2144175,1.0604550000000001,0.4946371630109189,20210722,Sperry
POINT (-113.76087823168847 48.62013323594686),1,0.5330050000000001,0.5682600000000001,0.6189150000000001,0.6553800000000001,0.6419050000000001,0.21846000000000002,0.216205,1.0513800000000002,0.47822660098522174,20210722,Sperry
POINT (-113.76076273217512 48.619949444186126),1,0.5330050000000001,0.5682600000000001,0.6189150000000001,0.6553800000000001,0.6419050000000001,0.21846000000000002,0.216205,1.0513800000000002,0.47822660098522174,20210722,Sperry
POINT (-113.76047101074779 48.6198334191821),1,0.52173,0.5544825000000001,0.60511,0.638275,0.62194,0.21752500000000002,0.21529750000000003,1.0392525000000001,0.4711506318111921,20210722,Sperry
POINT (-113.76015455262856 48.61977194727022),1,0.52173,0.5544825000000001,0.60511,0.638275,0.62194,0.21752500000000002,0.21529750000000003,1.0392525000000001,0.4711506318111921,20210722,Sperry
POINT (-113.7599901902463 48.61976008454543),1,0.54329,0.5765100000000001,0.6289800000000001,0.6612375,0.636515,0.21667250000000002,0.21439000000000002,1.0338075,0.4875613801177197,20210722,Sperry
POINT (-113.75988438908763 48.619923880018895),1,0.54329,0.5765100000000001,0.6289800000000001,0.6612375,0.636515,0.21667250000000002,0.21439000000000002,1.0338075,0.4875613801177197,20210722,Sperry
POINT (-113.75979790384217 48.62012528756871),1,0.549505,0.5857775000000001,0.64317,0.681065,0.6608250000000001,0.21730500000000003,0.21472000000000002,1.0322675000000001,0.4949185043144774,20210722,Sperry
POINT (-113.75994417061797 48.62022518247807),1,0.5788475000000001,0.614075,0.6673975000000001,0.7031750000000001,0.6731450000000001,0.216205,0.2141425,1.0314975000000002,0.5106283651302481,20210722,Sperry
POINT (-113.76041293170873 48.62035720625253),1,0.5642725000000001,0.5996925000000001,0.6496325000000001,0.685355,0.66088,0.21661750000000002,0.2146375,1.0366950000000001,0.49987301587301586,20210722,Sperry
POINT (-113.76086942899704 48.62052697575074),1,0.552695,0.5885,0.6473775,0.6789475,0.6540325,0.21703000000000003,0.21466500000000002,1.0390325,0.4978525753189323,20210722,Sperry
POINT (-113.76114224532577 48.620647270074016),1,0.5593225000000001,0.5967775000000001,0.6574975000000001,0.6935225,0.6722375,0.2174975,0.21540750000000003,1.0493450000000002,0.5028600163429505,20210722,Sperry
POINT (-113.7614217067838 48.62080104219823),1,0.55693,0.5891875000000001,0.6381925,0.6708625,0.6497425000000001,0.21818500000000002,0.21615,1.0526725000000001,0.49044667801290903,20210722,Sperry
POINT (-113.76016546906294 48.6202451790575),1,0.5642725000000001,0.5996925000000001,0.6496325000000001,0.685355,0.66088,0.21661750000000002,0.2146375,1.0366950000000001,0.49987301587301586,20210722,Sperry
POINT (-113.76068493067113 48.620393738465694),1,0.5501375000000001,0.588115,0.6375875000000001,0.6755650000000001,0.6577725000000001,0.218845,0.215985,1.0472275000000002,0.48893812413704524,20210722,Sperry
POINT (-113.76112190775366 48.62050495395241),1,0.5593225000000001,0.5967775000000001,0.6574975000000001,0.6935225,0.6722375,0.2174975,0.21540750000000003,1.0493450000000002,0.5028600163429505,20210722,Sperry
POINT (-113.76082251990475 48.62025074721391),1,0.5501375000000001,0.588115,0.6375875000000001,0.6755650000000001,0.6577725000000001,0.218845,0.215985,1.0472275000000002,0.48893812413704524,20210722,Sperry
POINT (-113.76048572223023 48.62004696005909),1,0.5388625,0.5748875000000001,0.630685,0.6691300000000001,0.6538125,0.21799250000000003,0.21521500000000002,1.0389225000000002,0.48627717831567346,20210722,Sperry
POINT (-113.76010548248549 48.61992293579555),1,0.54329,0.5765100000000001,0.6289800000000001,0.6612375,0.636515,0.21667250000000002,0.21439000000000002,1.0338075,0.4875613801177197,20210722,Sperry
POINT (-113.76013849182662 48.620069385424195),1,0.549505,0.5857775000000001,0.64317,0.681065,0.6608250000000001,0.21730500000000003,0.21472000000000002,1.0322675000000001,0.4949185043144774,20210722,Sperry
POINT (-113.76043644885753 48.62017700832449),1,0.5388625,0.5748875000000001,0.630685,0.6691300000000001,0.6538125,0.21799250000000003,0.21521500000000002,1.0389225000000002,0.48627717831567346,20210722,Sperry
POINT (-113.76225305084307 48.62118699621185),1,0.49824500000000005,0.5260475,0.5606975000000001,0.582285,0.5624300000000001,0.24873750000000003,0.2413675,1.0758275000000002,0.3854046340966229,20210722,Sperry
POINT (-113.75704440368338 48.61778485464797),1,0.41800000000000004,0.45072500000000004,0.55,0.5933400000000001,0.6085200000000001,0.4841925,0.43854250000000006,1.1359425,0.06363177068099025,20210722,Sperry
